policy,effective_policy,seed,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,scenario_id,category,boundary_scale,gamma_terminal_cv,risk_horizon_h,reschedule_h,evidence,local_seed,initial_damage_fraction,heterogeneity_factors
guarded_blend,fixed_pair,6,True,True,767.0,1166.0,399.0,20.469922616652333,5.727708838435321,1166.0,23.437381521784815,4.632732369431762,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,767.0,1166.0,4.724871945889841,9.357604315321604,9.354905260573368,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",6,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,7,True,True,786.0,1215.0,429.0,20.17020996650192,6.024851700207115,1215.0,23.492412122253533,4.577388296895412,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,786.0,1215.0,4.7793522021129125,9.356319421132294,9.356740499008325,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",7,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,8,True,True,848.0,1218.0,370.0,19.980360016250465,6.2128065947817,1218.0,22.813161743154453,5.441566618422652,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,848.0,1218.0,4.0081116157189705,9.35537189329386,9.449678234141622,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",8,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,9,True,True,657.0,1086.0,429.0,19.79406410828993,6.398321722417643,1086.0,23.100706450103292,5.0109086762707795,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,657.0,1086.0,4.367408135350474,9.354981503131564,9.378316811621254,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",9,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,10,True,True,664.0,1047.0,383.0,20.12946672129513,6.060138845796219,1047.0,23.731810840502938,4.6512646894703735,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,664.0,1047.0,4.863477389854557,9.353591371323452,9.51474207932493,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",10,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,11,True,True,663.0,1158.0,495.0,19.45042835804994,6.743627687589186,1158.0,23.04611287431515,5.0207738142079785,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,663.0,1158.0,4.335042796389362,9.35581661059734,9.355253467328447,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",11,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,12,True,True,709.0,1087.0,378.0,19.880782987661117,6.314826617245469,1087.0,22.97035331731728,5.098653823374688,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,709.0,1087.0,4.257939566856383,9.35659339023107,9.355820360229826,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",12,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,13,True,True,783.0,1184.0,401.0,20.944465574166408,5.250115008800313,1184.0,23.95545877891337,4.110813105811792,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,783.0,1184.0,5.245265773449345,9.356078879261137,9.354114126202889,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",13,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,14,True,True,833.0,1292.0,459.0,20.45376341132867,5.743193834708151,1292.0,23.86345698537806,4.393051630788339,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,833.0,1292.0,5.056569071896767,9.357267210796188,9.449620702685106,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",14,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,15,True,True,796.0,1278.0,482.0,20.340322396393155,5.856211191192051,1278.0,23.99082881734856,4.077181582272302,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,796.0,1278.0,5.2798737992980795,9.357055381570381,9.353899636480099,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",15,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,16,True,True,647.0,1002.0,355.0,19.822400278384706,6.373357832771932,1002.0,22.791223792794078,5.276159618220474,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,647.0,1002.0,4.080508025135623,9.356667643356097,9.354048124302357,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",16,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,17,True,True,795.0,1177.0,382.0,20.515582607678432,5.682093617915819,1177.0,23.532918229087997,4.535455245371343,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,795.0,1177.0,4.82217145520356,9.357626700574903,9.353120073309535,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",17,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,18,True,True,801.0,1167.0,366.0,20.243766723878792,6.036127621012666,1167.0,23.077032558316738,5.076478464716513,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,801.0,1167.0,4.3222572955069944,9.398735760223508,9.356039502586237,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",18,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,fixed_pair,19,True,True,777.0,1121.0,344.0,20.529691850603577,5.662876398436404,1121.0,23.647205296965673,4.441073215785862,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,777.0,1121.0,4.925529684441021,9.355072712297767,9.366602900226884,heterogeneity_gp_re_high_perm_1,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",19,"(0.1, 0.4, 0.8)","(0.5965525916564761, 1.4447390470643742, 0.9587083612791494)"
guarded_blend,order_blend_50,0,True,True,1921.0,1942.0,21.0,27.848814519538138,0.1287143838041569,1942.0,28.047622214370445,0.015494350973046522,23,21,"(np.int64(1), np.int64(2), np.int64(0))",,1921.0,1942.0,9.339403178238111,9.353321506921176,9.354897529211158,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",0,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,1,True,True,1942.0,1988.0,46.0,27.607414472412216,0.33238277282062434,1988.0,28.039112220882092,0.02283223615974528,15,13,"(np.int64(0), np.int64(2), np.int64(1))",1942.0,,1988.0,9.354345391975444,9.3315131558157,9.353253673090949,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",1,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,2,True,True,1761.0,1802.0,41.0,27.48925070032709,0.47253482985514417,1802.0,28.054810164931652,0.11644612806879273,13,11,"(np.int64(0), np.int64(2), np.int64(1))",1761.0,,1802.0,9.39900292115233,9.282556793083538,9.373250450695783,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",2,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,3,True,True,1901.0,1909.0,8.0,27.92731005618004,0.09054565740472675,1909.0,28.029113939529903,0.0745060375295985,17,15,"(np.int64(0), np.int64(2), np.int64(1))",1901.0,,1909.0,9.368525326203873,9.294019288674274,9.366569324651756,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",3,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,4,True,True,1703.0,1733.0,30.0,27.55072401231644,0.2795138572050089,1733.0,27.980445504830925,0.09508262425751823,19,17,"(np.int64(0), np.int64(2), np.int64(1))",1703.0,,1733.0,9.354617144690797,9.265372867941306,9.360455492198824,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",4,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,5,True,True,1999.0,2039.0,40.0,27.709755876986915,0.22825485679039303,2039.0,28.053914487151268,0.02150941202890344,21,19,"(np.int64(0), np.int64(2), np.int64(1))",1999.0,,2039.0,9.355762584431648,9.338321245345359,9.359830657374262,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",5,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,6,True,True,1814.0,1827.0,13.0,27.80923168234468,0.13822757183722878,1827.0,27.992820461838377,0.07322802848849896,21,19,"(np.int64(0), np.int64(2), np.int64(1))",1814.0,,1827.0,9.355254702740272,9.282168865304804,9.355396893793303,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",6,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,7,True,True,1772.0,1801.0,29.0,27.560534387884168,0.3403109830790694,1801.0,27.83212813849645,0.2335585555191777,13,11,"(np.int64(0), np.int64(2), np.int64(1))",1772.0,,1801.0,9.355276316563698,9.12171776104452,9.355134060888233,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",7,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,8,True,True,1923.0,1988.0,65.0,27.437280814063705,0.3522895165031592,1988.0,28.047530698730288,0.0132843003493619,17,15,"(np.int64(1), np.int64(0), np.int64(2))",1988.0,1923.0,,9.353089773754434,9.353862612662608,9.340578312313246,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",8,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,9,True,True,1631.0,1677.0,46.0,27.4169692978752,0.41913084567914716,1677.0,28.084658938985747,0.0664007771815367,11,9,"(np.int64(1), np.int64(0), np.int64(2))",1677.0,1631.0,,9.353604742688976,9.398727486739153,9.332326709557616,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",9,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,10,True,True,1679.0,1699.0,20.0,27.55909459615765,0.38503736318469706,1699.0,27.883443534031827,0.18146948825941678,21,19,"(np.int64(1), np.int64(0), np.int64(2))",1699.0,1679.0,,9.354890143804598,9.355011439243324,9.173541950983907,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",10,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,11,True,True,1799.0,1839.0,40.0,27.43977542077411,0.5235960669886364,1839.0,28.09143022584225,0.040489306467211605,17,15,"(np.int64(0), np.int64(2), np.int64(1))",1799.0,,1839.0,9.355989058210792,9.347475930582123,9.387965237049334,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",11,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,12,True,True,1795.0,1816.0,21.0,27.822812073920886,0.2003141817560028,1816.0,27.983095535777416,0.08005078079738404,17,15,"(np.int64(0), np.int64(1), np.int64(2))",1795.0,1816.0,,9.35488182417395,9.353382668226901,9.274831043376565,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",12,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,13,True,True,1695.0,1831.0,136.0,26.242082154417872,0.9482458161951843,1831.0,27.485477258136463,0.5785900520852394,11,9,"(np.int64(0), np.int64(2), np.int64(1))",1695.0,,1831.0,9.355433664703757,8.776843612618517,9.353199980814189,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",13,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,14,True,True,1892.0,1920.0,28.0,27.644134833529506,0.31176714726690236,1920.0,27.962280074057745,0.18309192037032318,20,18,"(np.int64(1), np.int64(0), np.int64(2))",1920.0,1892.0,,9.390924319469683,9.363523355488702,9.20783239909936,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",14,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,15,True,True,1825.0,1839.0,14.0,27.749265288997766,0.21026948413512692,1839.0,27.94403901009905,0.12592512004794543,19,17,"(np.int64(0), np.int64(2), np.int64(1))",1825.0,,1839.0,9.357124441795378,9.231199321747432,9.35571524655624,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",15,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,16,True,True,1662.0,1709.0,47.0,27.41588864028308,0.3480711196856081,1709.0,27.938599939760437,0.14845391570553623,13,11,"(np.int64(1), np.int64(2), np.int64(0))",,1662.0,1709.0,9.214621792004722,9.363075707710259,9.360902440045454,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",16,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,17,True,True,1800.0,1826.0,26.0,27.89617481987892,0.32630962766288363,1826.0,28.114764417799,0.19440705563618366,16,14,"(np.int64(1), np.int64(0), np.int64(2))",1826.0,1800.0,,9.353781871144491,9.477694801145347,9.283287745509163,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",17,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,18,True,True,1799.0,1865.0,66.0,27.433421077788346,0.39377712669908504,1865.0,27.996702207464118,0.07892005922275125,13,11,"(np.int64(0), np.int64(2), np.int64(1))",1799.0,,1865.0,9.361174527262971,9.28225446804022,9.353273212160925,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",18,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,order_blend_50,19,True,True,1768.0,1787.0,19.0,27.658669434569948,0.28907769594497346,1787.0,27.988920032425725,0.0826401808732502,19,17,"(np.int64(0), np.int64(2), np.int64(1))",1768.0,,1787.0,9.357075212841474,9.2746023193555,9.35724250022875,heterogeneity_gp_re_high_perm_2,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",19,"(0.1, 0.4, 0.8)","(0.9587083612791494, 0.5965525916564761, 1.4447390470643742)"
guarded_blend,fixed_pair,0,True,True,811.0,1403.0,592.0,22.140632698342603,4.054011333452078,1403.0,26.965109669333668,1.1017447519217356,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,811.0,1403.0,8.254365851753382,9.356110603675118,9.354633213905167,heterogeneity_gp_re_high_perm_3,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",0,"(0.1, 0.4, 0.8)","(0.9587083612791494, 1.4447390470643742, 0.5965525916564761)"
guarded_blend,fixed_pair,1,True,True,915.0,1560.0,645.0,22.403858940212665,3.795158717211022,1560.0,27.58654250671324,0.4850799945226374,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,915.0,1560.0,8.873217421966983,9.35829741648962,9.355027668256637,heterogeneity_gp_re_high_perm_3,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",1,"(0.1, 0.4, 0.8)","(0.9587083612791494, 1.4447390470643742, 0.5965525916564761)"
guarded_blend,fixed_pair,2,True,True,828.0,1471.0,643.0,22.509369002519094,3.6796442441197543,1471.0,27.670961091468214,0.3901672871270243,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,828.0,1471.0,8.963749296621994,9.353295211097201,9.353916583749019,heterogeneity_gp_re_high_perm_3,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",2,"(0.1, 0.4, 0.8)","(0.9587083612791494, 1.4447390470643742, 0.5965525916564761)"
guarded_blend,fixed_pair,3,True,True,681.0,1354.0,673.0,21.17109515010514,5.0272388636727765,1354.0,26.00383644522187,2.0659789187581863,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,681.0,1354.0,7.29197667590855,9.357955594666736,9.353904174646587,heterogeneity_gp_re_high_perm_3,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",3,"(0.1, 0.4, 0.8)","(0.9587083612791494, 1.4447390470643742, 0.5965525916564761)"
guarded_blend,fixed_pair,4,True,True,708.0,1341.0,633.0,21.352238271129377,4.8428125943289695,1341.0,27.438153092735774,0.6281385704640261,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,708.0,1341.0,8.728175450042924,9.35631402050695,9.353663622185898,heterogeneity_gp_re_high_perm_3,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",4,"(0.1, 0.4, 0.8)","(0.9587083612791494, 1.4447390470643742, 0.5965525916564761)"
guarded_blend,fixed_pair,5,True,True,785.0,1526.0,741.0,21.765196145479663,4.427789361096552,1526.0,27.17176511511345,0.8919567758723961,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,785.0,1526.0,8.46332456519349,9.355281341065886,9.353159208854072,heterogeneity_gp_re_high_perm_3,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",5,"(0.1, 0.4, 0.8)","(0.9587083612791494, 1.4447390470643742, 0.5965525916564761)"
guarded_blend,fixed_pair,6,True,True,767.0,1397.0,630.0,22.119164909087857,4.078466545999795,1397.0,26.929951637152207,1.139376562560937,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,767.0,1397.0,8.218227752760667,9.357604315321604,9.354119569069937,heterogeneity_gp_re_high_perm_3,heterogeneity,1.0,0.1,100.0,24.0,"Zuo 2025 GP-RE delta/phi sensitivity; normalized 10/50/90 percentiles, not fitted vehicle factors",6,"(0.1, 0.4, 0.8)","(0.9587083612791494, 1.4447390470643742, 0.5965525916564761)"
