scenario_id,local_seed,category,policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta,assignment_change_delta
heterogeneity_gp_re_low_perm_1,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_2,0,heterogeneity,guarded_blend,244.0,27.0,20,20
heterogeneity_gp_re_high_perm_2,1,heterogeneity,guarded_blend,224.0,51.0,12,12
heterogeneity_gp_re_high_perm_2,2,heterogeneity,guarded_blend,140.0,24.0,10,10
heterogeneity_gp_re_high_perm_2,3,heterogeneity,guarded_blend,137.0,24.0,14,14
heterogeneity_gp_re_high_perm_2,4,heterogeneity,guarded_blend,244.0,15.0,16,16
heterogeneity_gp_re_high_perm_2,5,heterogeneity,guarded_blend,224.0,11.0,18,18
heterogeneity_gp_re_high_perm_2,6,heterogeneity,guarded_blend,206.0,1.0,18,18
heterogeneity_gp_re_high_perm_2,7,heterogeneity,guarded_blend,210.0,79.0,10,10
heterogeneity_gp_re_high_perm_2,8,heterogeneity,guarded_blend,75.0,132.0,14,14
heterogeneity_gp_re_high_perm_2,9,heterogeneity,guarded_blend,130.0,43.0,8,8
heterogeneity_gp_re_high_perm_2,10,heterogeneity,guarded_blend,168.0,1.0,18,18
heterogeneity_gp_re_high_perm_2,11,heterogeneity,guarded_blend,82.0,44.0,14,14
heterogeneity_gp_re_high_perm_2,12,heterogeneity,guarded_blend,116.0,125.0,14,14
heterogeneity_gp_re_high_perm_2,13,heterogeneity,guarded_blend,163.0,47.0,8,8
heterogeneity_gp_re_high_perm_2,14,heterogeneity,guarded_blend,191.0,0.0,17,17
heterogeneity_gp_re_high_perm_2,15,heterogeneity,guarded_blend,186.0,62.0,16,16
heterogeneity_gp_re_high_perm_2,16,heterogeneity,guarded_blend,172.0,19.0,10,10
heterogeneity_gp_re_high_perm_2,17,heterogeneity,guarded_blend,160.0,153.0,13,13
heterogeneity_gp_re_high_perm_2,18,heterogeneity,guarded_blend,99.0,7.0,10,10
heterogeneity_gp_re_high_perm_2,19,heterogeneity,guarded_blend,222.0,-20.0,16,16
heterogeneity_gp_re_high_perm_3,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_4,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_5,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_0,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_1,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,1,heterogeneity,guarded_blend,87.0,21.0,4,4
heterogeneity_gp_re_increased_perm_2,2,heterogeneity,guarded_blend,27.0,-15.0,4,4
heterogeneity_gp_re_increased_perm_2,3,heterogeneity,guarded_blend,71.0,-89.0,10,10
heterogeneity_gp_re_increased_perm_2,4,heterogeneity,guarded_blend,95.0,15.0,8,8
heterogeneity_gp_re_increased_perm_2,5,heterogeneity,guarded_blend,60.0,-6.0,8,8
heterogeneity_gp_re_increased_perm_2,6,heterogeneity,guarded_blend,83.0,25.0,2,2
heterogeneity_gp_re_increased_perm_2,7,heterogeneity,guarded_blend,54.0,48.0,2,2
heterogeneity_gp_re_increased_perm_2,8,heterogeneity,guarded_blend,108.0,-6.0,8,8
heterogeneity_gp_re_increased_perm_2,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,11,heterogeneity,guarded_blend,34.0,10.0,4,4
heterogeneity_gp_re_increased_perm_2,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_2,13,heterogeneity,guarded_blend,4.0,1.0,0,0
heterogeneity_gp_re_increased_perm_2,14,heterogeneity,guarded_blend,24.0,-70.0,2,2
heterogeneity_gp_re_increased_perm_2,15,heterogeneity,guarded_blend,89.0,-16.0,8,8
heterogeneity_gp_re_increased_perm_2,16,heterogeneity,guarded_blend,214.0,56.0,14,14
heterogeneity_gp_re_increased_perm_2,17,heterogeneity,guarded_blend,43.0,-55.0,2,2
heterogeneity_gp_re_increased_perm_2,18,heterogeneity,guarded_blend,86.0,24.0,8,8
heterogeneity_gp_re_increased_perm_2,19,heterogeneity,guarded_blend,207.0,77.0,8,8
heterogeneity_gp_re_increased_perm_3,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_3,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_4,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_increased_perm_5,19,heterogeneity,guarded_blend,0.0,0.0,0,0
boundary_scale_0.80,0,boundary,guarded_blend,161.0,-3.0,4,4
boundary_scale_0.80,1,boundary,guarded_blend,279.0,8.0,6,6
boundary_scale_0.80,2,boundary,guarded_blend,271.0,-22.0,6,6
boundary_scale_0.80,3,boundary,guarded_blend,0.0,0.0,0,0
boundary_scale_0.80,4,boundary,guarded_blend,0.0,0.0,0,0
boundary_scale_0.80,5,boundary,guarded_blend,0.0,0.0,0,0
boundary_scale_0.80,6,boundary,guarded_blend,184.0,0.0,6,6
boundary_scale_0.80,7,boundary,guarded_blend,0.0,0.0,0,0
boundary_scale_0.80,8,boundary,guarded_blend,0.0,0.0,0,0
