policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,month,local_seed,simulation_seed
fixed_pair,True,True,725.0,958.0,233.0,23.440519830042263,2.7514477316740766,958.0,26.87914320956238,1.2074976685035885,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,725.0,958.0,8.158436586211423,9.354772368635947,9.365934254715011,2025-10,15,4015
order_blend_50,True,True,725.0,958.0,233.0,23.440519830042263,2.7514477316740766,958.0,26.87914320956238,1.2074976685035885,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,725.0,958.0,8.158436586211423,9.354772368635947,9.365934254715011,2025-10,15,4015
expected_n_plus_one,True,True,193.0,985.0,792.0,15.562404946073231,7.408277472680126,985.0,27.49107183669834,1.1531649216819506,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,985.0,193.0,8.461570581583617,9.414765751849156,9.614735503265567,2025-10,15,4015
fixed_pair,True,True,668.0,877.0,209.0,23.700315685746176,2.4940893226834815,877.0,27.160334426482123,0.9091644762485647,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,668.0,877.0,8.447589429120477,9.355991091992607,9.356753905369041,2025-10,16,4016
order_blend_50,True,True,668.0,877.0,209.0,23.700315685746176,2.4940893226834815,877.0,27.160334426482123,0.9091644762485647,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,668.0,877.0,8.447589429120477,9.355991091992607,9.356753905369041,2025-10,16,4016
expected_n_plus_one,True,True,240.0,913.0,673.0,16.69785412121711,6.30686323311547,913.0,27.705928030000226,0.9128254638802318,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,913.0,240.0,8.718927507174946,9.355247551770102,9.631752971055178,2025-10,16,4016
fixed_pair,True,True,639.0,873.0,234.0,22.773786756508525,3.4244057847422544,873.0,26.77543489680169,1.2951769089226701,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,639.0,873.0,8.062707949480497,9.357884858403168,9.354842088918025,2025-10,17,4017
order_blend_50,True,True,639.0,873.0,234.0,22.773786756508525,3.4244057847422544,873.0,26.77543489680169,1.2951769089226701,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,639.0,873.0,8.062707949480497,9.357884858403168,9.354842088918025,2025-10,17,4017
expected_n_plus_one,True,True,202.0,874.0,672.0,15.59573121603714,6.858663256225833,874.0,26.780661701697998,1.2883093805398786,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,874.0,202.0,8.068282149480497,9.355788022197125,9.356591530020376,2025-10,17,4017
fixed_pair,True,True,588.0,796.0,208.0,22.335770864668092,3.852981173282986,796.0,25.858585442323687,2.210472040200626,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,588.0,796.0,7.1474743976848725,9.353164606753316,9.357946437885499,2025-10,18,4018
order_blend_50,True,True,588.0,796.0,208.0,22.335770864668092,3.852981173282986,796.0,25.858585442323687,2.210472040200626,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,588.0,796.0,7.1474743976848725,9.353164606753316,9.357946437885499,2025-10,18,4018
expected_n_plus_one,True,True,197.0,797.0,600.0,15.809700487648184,6.639825407608946,797.0,25.867184115607365,2.2053629987201653,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,797.0,197.0,7.153831937684872,9.359194936405038,9.354157241517454,2025-10,18,4018
fixed_pair,True,True,652.0,892.0,240.0,23.02600785711405,3.1668555251832116,892.0,26.765639307854546,1.3050188952239505,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,652.0,892.0,8.052700066852093,9.355220278926408,9.357718962076044,2025-10,19,4019
order_blend_50,True,True,652.0,892.0,240.0,23.02600785711405,3.1668555251832116,892.0,26.765639307854546,1.3050188952239505,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,652.0,892.0,8.052700066852093,9.355220278926408,9.357718962076044,2025-10,19,4019
expected_n_plus_one,True,True,205.0,894.0,689.0,15.646999582596948,6.8281972257100225,894.0,26.865553975175985,1.3686388534294256,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,894.0,205.0,8.064961211852093,9.433600065281519,9.366992698042374,2025-10,19,4019
fixed_pair,True,True,784.0,996.0,212.0,24.422247867973542,1.876078191970059,996.0,27.879606303132313,0.19239233241935771,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,784.0,996.0,9.166108683995146,9.358501016414504,9.354996602722661,2025-11,0,5000
order_blend_50,True,True,974.0,992.0,18.0,27.596346494411645,0.35895588639654363,992.0,27.83944787597762,0.23535274712369159,8,6,"(np.int64(2), np.int64(1), np.int64(0))",,992.0,974.0,9.124261705052621,9.355571718748685,9.359614452176313,2025-11,0,5000
expected_n_plus_one,True,True,248.0,991.0,743.0,16.443095847559064,6.007549290942288,991.0,27.819262491901092,0.24965975221550707,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,991.0,248.0,9.10744293827301,9.357102690488517,9.354716863139565,2025-11,0,5000
fixed_pair,True,True,712.0,884.0,172.0,23.652552038061312,2.541201389492903,884.0,26.910007099850333,1.1567646263412374,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,712.0,884.0,8.198900675213649,9.355665301554886,9.355441123081796,2025-11,1,5001
order_blend_50,True,True,712.0,884.0,172.0,23.652552038061312,2.541201389492903,884.0,26.910007099850333,1.1567646263412374,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,712.0,884.0,8.198900675213649,9.355665301554886,9.355441123081796,2025-11,1,5001
expected_n_plus_one,True,True,224.0,883.0,659.0,15.87780748328944,6.578266587365167,883.0,26.90264177420293,1.1666316140025437,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,883.0,224.0,8.190799715213648,9.35441072977309,9.357431329216192,2025-11,1,5001
fixed_pair,True,True,653.0,878.0,225.0,22.75358093037999,3.473895303037918,878.0,26.473324487027945,1.8597463722855405,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,653.0,878.0,7.620525705127836,9.37252670448673,9.480272077413376,2025-11,2,5002
order_blend_50,True,True,653.0,878.0,225.0,22.75358093037999,3.473895303037918,878.0,26.473324487027945,1.8597463722855405,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,653.0,878.0,7.620525705127836,9.37252670448673,9.480272077413376,2025-11,2,5002
expected_n_plus_one,True,True,200.0,878.0,678.0,15.592170085251798,6.8656187767688595,878.0,26.467565665117256,1.868225529962368,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,878.0,200.0,7.620525705127836,9.488751235090204,9.358288724899218,2025-11,2,5002
fixed_pair,True,True,634.0,864.0,230.0,22.93895172619434,3.2562380378722677,864.0,26.92476525129935,1.1436881396741523,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,634.0,864.0,8.21269533013693,9.356383469811082,9.355686451351339,2025-11,3,5003
order_blend_50,True,True,634.0,864.0,230.0,22.93895172619434,3.2562380378722677,864.0,26.92476525129935,1.1436881396741523,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,634.0,864.0,8.21269533013693,9.356383469811082,9.355686451351339,2025-11,3,5003
expected_n_plus_one,True,True,194.0,865.0,671.0,15.740027944015159,6.712264400012604,865.0,26.9305049543106,1.1371078081339707,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,865.0,194.0,8.218928340136928,9.3560361482709,9.35554046590277,2025-11,3,5003
fixed_pair,True,True,707.0,902.0,195.0,24.51702099093281,1.875267528823553,902.0,28.004917224653063,0.09605156182706409,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,707.0,902.0,9.275587654779,9.357690353267998,9.371639216606065,2025-11,4,5004
order_blend_50,True,True,897.0,902.0,5.0,27.873626566791955,0.1418231213164436,902.0,28.004742460654747,0.13866907341135537,8,6,"(np.int64(0), np.int64(1), np.int64(2))",897.0,902.0,,9.358782644030164,9.39231444501797,9.253645371606614,2025-11,4,5004
expected_n_plus_one,True,True,208.0,900.0,692.0,15.82883689868152,6.633615872119462,900.0,27.927913454269085,0.17464421489126636,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,900.0,208.0,9.19632428004422,9.370968494935486,9.36062067928938,2025-11,4,5004
fixed_pair,True,True,719.0,971.0,252.0,23.518868416358234,2.6725078811839165,971.0,27.574032730682827,0.49314106967741367,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,719.0,971.0,8.86320746222828,9.354476736548854,9.356348531905693,2025-11,5,5005
order_blend_50,True,True,719.0,971.0,252.0,23.518868416358234,2.6725078811839165,971.0,27.574032730682827,0.49314106967741367,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,719.0,971.0,8.86320746222828,9.354476736548854,9.356348531905693,2025-11,5,5005
expected_n_plus_one,True,True,239.0,971.0,732.0,16.040168906893403,6.416346833402683,971.0,27.575139406203732,0.49444470180865174,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,971.0,239.0,8.86320746222828,9.35427977993852,9.357652164036931,2025-11,5,5005
fixed_pair,True,True,747.0,967.0,220.0,24.012800057217042,2.1863579464486866,967.0,27.855998736620638,0.5184177956200902,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,747.0,967.0,8.989606675694953,9.358367589610642,9.508024471315043,2025-11,6,5006
order_blend_50,True,True,967.0,969.0,2.0,27.856835796620746,0.5368331156202419,969.0,27.883078656620746,0.524367095620244,4,2,"(np.int64(2), np.int64(1), np.int64(0))",,969.0,967.0,9.00207269569495,9.354566169610601,9.526439791315195,2025-11,6,5006
expected_n_plus_one,True,True,245.0,967.0,722.0,16.138883431475172,6.310520537480485,967.0,27.86093430760009,0.5289298986231916,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,967.0,245.0,8.98895406530509,9.517883963928282,9.354096278366718,2025-11,6,5006
fixed_pair,True,True,721.0,899.0,178.0,23.587777778079914,2.6020926060813805,899.0,26.90583426204205,1.1566141185028531,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,721.0,899.0,8.197748181840385,9.353723779858425,9.354362300343238,2025-11,7,5007
order_blend_50,True,True,721.0,899.0,178.0,23.587777778079914,2.6020926060813805,899.0,26.90583426204205,1.1566141185028531,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,721.0,899.0,8.197748181840385,9.353723779858425,9.354362300343238,2025-11,7,5007
expected_n_plus_one,True,True,237.0,897.0,660.0,15.983755063971294,6.470344922052137,897.0,26.896921617146166,1.1720961062279365,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,897.0,237.0,8.184348180672668,9.356129149572894,9.356444286900604,2025-11,7,5007
fixed_pair,True,True,597.0,809.0,212.0,22.624039866956174,3.5757693105918635,809.0,26.093284108328426,1.980576343053194,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,597.0,809.0,7.378116833498602,9.358693176551796,9.356474098278026,2025-11,8,5008
order_blend_50,True,True,597.0,809.0,212.0,22.624039866956174,3.5757693105918635,809.0,26.093284108328426,1.980576343053194,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,597.0,809.0,7.378116833498602,9.358693176551796,9.356474098278026,2025-11,8,5008
expected_n_plus_one,True,True,193.0,809.0,616.0,15.765407059814553,6.6893972485053945,809.0,26.092329012414652,1.9792988973685848,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,809.0,193.0,7.378116833498602,9.357415730867187,9.356796448048863,2025-11,8,5008
fixed_pair,True,True,699.0,923.0,224.0,24.191424682664337,2.009110825983523,923.0,27.876848069514367,0.19507856300491078,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,699.0,923.0,9.163977779096797,9.359056342101708,9.353813948315864,2025-11,9,5009
order_blend_50,True,True,908.0,923.0,15.0,27.510739311222466,0.419726624536068,923.0,27.886680919755744,0.2007518752707469,9,7,"(np.int64(1), np.int64(2), np.int64(0))",,908.0,923.0,9.163977779096797,9.357973486291403,9.364729654367544,2025-11,9,5009
expected_n_plus_one,True,True,253.0,922.0,669.0,16.630416617197007,5.82898852186322,922.0,27.823753176411962,0.25023890554382966,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,922.0,253.0,9.108857957875172,9.355798355117788,9.359096863419001,2025-11,9,5009
fixed_pair,True,True,667.0,840.0,173.0,23.323336584291358,2.8651822869150934,840.0,26.427173203963505,1.6389414276173735,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,667.0,840.0,7.7175918764825635,9.353048023381003,9.356533304099937,2025-11,10,5010
order_blend_50,True,True,667.0,840.0,173.0,23.323336584291358,2.8651822869150934,840.0,26.427173203963505,1.6389414276173735,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,667.0,840.0,7.7175918764825635,9.353048023381003,9.356533304099937,2025-11,10,5010
expected_n_plus_one,True,True,215.0,841.0,626.0,15.668215039527436,6.788796708022664,841.0,26.43868317346071,1.6340752811813752,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,841.0,215.0,7.723824886482563,9.356958119314209,9.357900167663939,2025-11,10,5010
fixed_pair,True,True,614.0,839.0,225.0,22.70374487531773,3.531258432552887,839.0,26.574554991295763,1.536575312820477,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,614.0,839.0,7.839714928892609,9.376290241713086,9.358549820690069,2025-11,11,5011
order_blend_50,True,True,614.0,839.0,225.0,22.70374487531773,3.531258432552887,839.0,26.574554991295763,1.536575312820477,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,614.0,839.0,7.839714928892609,9.376290241713086,9.358549820690069,2025-11,11,5011
expected_n_plus_one,True,True,214.0,837.0,623.0,15.736018012624946,6.722718210454316,837.0,26.544125433511457,1.5315134965359105,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,837.0,214.0,7.827248908892609,9.35811411919033,9.35876240542852,2025-11,11,5011
fixed_pair,True,True,753.0,965.0,212.0,23.994045168363133,2.2027260315001005,965.0,27.58475671089247,0.4837449499176163,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,753.0,965.0,8.873429237791779,9.357174187709395,9.354153285391295,2025-11,12,5012
order_blend_50,True,True,826.0,964.0,138.0,25.406298401458237,1.594294108574041,964.0,27.575577245654316,0.48974267229941404,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,826.0,964.0,8.86626225279178,9.353310067771343,9.356004925091193,2025-11,12,5012
expected_n_plus_one,True,True,239.0,964.0,725.0,16.01338774446677,6.434966105150179,964.0,27.574175275679863,0.4893847715465256,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,964.0,239.0,8.865609642717988,9.354994414264514,9.353571218697363,2025-11,12,5012
fixed_pair,True,True,563.0,788.0,225.0,22.564465418359465,3.660184152188763,788.0,26.108890742709733,1.9892778708771726,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,563.0,788.0,7.381835502174718,9.371113373051891,9.355941867483121,2025-11,13,5013
order_blend_50,True,True,563.0,788.0,225.0,22.564465418359465,3.660184152188763,788.0,26.108890742709733,1.9892778708771726,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,563.0,788.0,7.381835502174718,9.371113373051891,9.355941867483121,2025-11,13,5013
expected_n_plus_one,True,True,121.0,791.0,670.0,14.883798160402378,7.56381898939152,791.0,26.11758442544341,1.952556637599673,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,791.0,121.0,7.40591245952895,9.358469097128623,9.353202868785838,2025-11,13,5013
fixed_pair,True,True,609.0,803.0,194.0,22.967765867868163,3.26689731528717,803.0,26.449270119622838,1.66266336294935,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,609.0,803.0,7.713456816406095,9.376120179355445,9.359693123861298,2025-11,14,5014
order_blend_50,True,True,609.0,803.0,194.0,22.967765867868163,3.26689731528717,803.0,26.449270119622838,1.66266336294935,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,609.0,803.0,7.713456816406095,9.376120179355445,9.359693123861298,2025-11,14,5014
expected_n_plus_one,True,True,251.0,800.0,549.0,16.15696984188059,6.299847094010762,800.0,26.410886626827732,1.6654362421809763,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,800.0,251.0,7.693823811406095,9.359260053587072,9.357802761834565,2025-11,14,5014
fixed_pair,True,True,748.0,967.0,219.0,24.29764692812387,1.895399350181938,967.0,28.06703748895924,0.0009757450352569919,3,1,"(np.int64(1), np.int64(0), np.int64(2))",967.0,748.0,967.0,9.355438290062617,9.355311726930683,9.35628747196594,2025-11,15,5015
order_blend_50,True,True,957.0,957.0,0.0,27.937831917554643,0.13511179022633257,957.0,27.937831917554647,0.13511179022633257,6,4,"(np.int64(0), np.int64(1), np.int64(2))",957.0,957.0,,9.358364369895728,9.356214967989521,9.223252579669396,2025-11,15,5015
expected_n_plus_one,True,True,264.0,967.0,703.0,16.297604183292624,6.154930218188044,967.0,28.06965840974612,0.005730782917131805,3,1,"(np.int64(2), np.int64(0), np.int64(1))",967.0,967.0,264.0,9.354133066099882,9.359863849017014,9.355661494629222,2025-11,15,5015
fixed_pair,True,True,682.0,894.0,212.0,23.238897420279827,2.9617442189732115,894.0,26.882212422421716,1.1965307526343611,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,682.0,894.0,8.16328613119153,9.359109407404297,9.359816883825891,2025-11,16,5016
order_blend_50,True,True,682.0,894.0,212.0,23.238897420279827,2.9617442189732115,894.0,26.882212422421716,1.1965307526343611,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,682.0,894.0,8.16328613119153,9.359109407404297,9.359816883825891,2025-11,16,5016
expected_n_plus_one,True,True,209.0,892.0,683.0,15.86179188043861,6.587949518085287,892.0,26.86168978603059,1.2076526656363988,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,892.0,209.0,8.149886063621675,9.357538729258074,9.354264993150837,2025-11,16,5016
fixed_pair,True,True,684.0,880.0,196.0,24.363241052451286,1.8763335876338072,880.0,27.82994711679983,0.2510858723301901,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,684.0,880.0,9.110052416195694,9.358756412078252,9.361138288525884,2025-11,17,5017
order_blend_50,True,True,888.0,895.0,7.0,27.941957476543305,0.08242611010454048,895.0,28.03746317040509,0.033987227320809055,8,6,"(np.int64(2), np.int64(1), np.int64(0))",,895.0,888.0,9.323581363685209,9.356313215713861,9.357568591006018,2025-11,17,5017
expected_n_plus_one,True,True,236.0,880.0,644.0,16.073787346622982,6.392922394995059,880.0,27.83178262273269,0.24710336275370715,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,880.0,236.0,9.115645801944202,9.353387656090575,9.36274916469791,2025-11,17,5017
fixed_pair,True,True,660.0,854.0,194.0,23.400317865800446,2.791866759668726,854.0,26.88869300042367,1.1779719028000457,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,660.0,854.0,8.177920098555632,9.354880900512363,9.355892001355677,2025-11,18,5018
order_blend_50,True,True,660.0,854.0,194.0,23.400317865800446,2.791866759668726,854.0,26.88869300042367,1.1779719028000457,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,660.0,854.0,8.177920098555632,9.354880900512363,9.355892001355677,2025-11,18,5018
expected_n_plus_one,True,True,195.0,853.0,658.0,16.074056112568606,6.378353173940791,853.0,26.882253736071704,1.1851485718168497,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,853.0,195.0,8.170753113555632,9.355901685372482,9.355598937143588,2025-11,18,5018
fixed_pair,True,True,649.0,908.0,259.0,23.080181136234547,3.116681120227782,908.0,27.321633674768577,0.7459089725615726,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,649.0,908.0,8.611310743447369,9.357219716008942,9.353103215312265,2025-11,19,5019
order_blend_50,True,True,649.0,908.0,259.0,23.080181136234547,3.116681120227782,908.0,27.321633674768577,0.7459089725615726,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,649.0,908.0,8.611310743447369,9.357219716008942,9.353103215312265,2025-11,19,5019
expected_n_plus_one,True,True,173.0,910.0,737.0,15.218022006298341,7.232622769740873,910.0,27.33642467846488,0.7274991887091513,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,910.0,173.0,8.627217493199344,9.354490503357038,9.354716681908496,2025-11,19,5019
fixed_pair,True,True,1165.0,1321.0,156.0,25.310738751308286,1.875235310089435,1321.0,27.069563897651925,1.000589295415633,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1321.0,1165.0,,9.354836923999798,9.35765813453388,8.357068839118247,2025-12,0,6000
