event_id,canonical_row_6104,original_index,health_progress_h,i0_A_per_cm2,ih_A_per_cm2,R_ohm_reported_ohm_cm2,i0_A_per_cm2_monotone,ih_A_per_cm2_monotone,R_ohm_reported_ohm_cm2_monotone
LZW-E001563,1563,1563,0.08254871907160063,1.90117e-07,0.00247,0.04249,1.901175e-07,0.00247,0.042484999999999995
LZW-E001564,1564,1564,0.08254871907160063,1.90118e-07,0.00247,0.04248,1.901175e-07,0.00247,0.042484999999999995
LZW-E001565,1565,1565,0.08276768119115402,1.90117e-07,0.00247,0.04249,1.9011650000000002e-07,0.00247,0.04249
LZW-E001566,1566,1566,0.08276768119115402,1.90117e-07,0.00247,0.04249,1.9011650000000002e-07,0.00247,0.04249
LZW-E001567,1567,1567,0.08276768119115402,1.90116e-07,0.00247,0.04249,1.9011650000000002e-07,0.00247,0.04249
LZW-E001568,1568,1568,0.08276768119115402,1.90115e-07,0.00247,0.04249,1.9011650000000002e-07,0.00247,0.04249
LZW-E001569,1569,1569,0.08320560543026079,1.90113e-07,0.00247,0.0425,1.9011150000000004e-07,0.00247,0.0425
LZW-E001570,1570,1570,0.08320560543026079,1.90111e-07,0.00247,0.0425,1.9011150000000004e-07,0.00247,0.0425
LZW-E001571,1571,1571,0.08320560543026079,1.9011200000000005e-07,0.00248,0.0425,1.9011150000000004e-07,0.00247,0.0425
LZW-E001572,1572,1572,0.08335158017662962,1.9011e-07,0.00248,0.04251,1.9011033333333334e-07,0.00248,0.04250333333333334
LZW-E001573,1573,1573,0.08335158017662962,1.9011e-07,0.00248,0.0425,1.9011033333333334e-07,0.00248,0.04250333333333334
LZW-E001574,1574,1574,0.08335158017662962,1.90111e-07,0.00248,0.0425,1.9011033333333334e-07,0.00248,0.04250333333333334
LZW-E001575,1575,1575,0.08364352966936724,1.9011e-07,0.00248,0.04251,1.90108e-07,0.00248,0.04251
LZW-E001576,1576,1576,0.08364352966936724,1.90108e-07,0.00248,0.04251,1.90108e-07,0.00248,0.04251
LZW-E001577,1577,1577,0.08364352966936724,1.90105e-07,0.00248,0.04251,1.90108e-07,0.00248,0.04251
LZW-E001578,1578,1578,0.08364352966936725,1.90106e-07,0.00248,0.04251,1.90106e-07,0.00248,0.04251
LZW-E001579,1579,1579,0.08364352966936725,1.90107e-07,0.00248,0.04251,1.90106e-07,0.00248,0.04251
LZW-E001580,1580,1580,0.08415444128165843,1.90105e-07,0.00248,0.04253,1.9010483333333335e-07,0.00248,0.042521666666666666
LZW-E001581,1581,1581,0.08415444128165843,1.90105e-07,0.00248,0.04252,1.9010483333333335e-07,0.00248,0.042521666666666666
LZW-E001582,1582,1582,0.08415444128165843,1.90106e-07,0.00248,0.04252,1.9010483333333335e-07,0.00248,0.042521666666666666
LZW-E001583,1583,1583,0.08415444128165843,1.90104e-07,0.00248,0.04252,1.9010483333333335e-07,0.00248,0.042521666666666666
LZW-E001584,1584,1584,0.08415444128165843,1.90104e-07,0.00248,0.04252,1.9010483333333335e-07,0.00248,0.042521666666666666
LZW-E001585,1585,1585,0.08415444128165843,1.90105e-07,0.00248,0.04252,1.9010483333333335e-07,0.00248,0.042521666666666666
LZW-E001586,1586,1586,0.08430041602802726,1.90103e-07,0.00248,0.04253,1.9010366666666665e-07,0.00248,0.042525
LZW-E001587,1587,1587,0.08430041602802726,1.90104e-07,0.00248,0.04252,1.9010366666666665e-07,0.00248,0.042525
LZW-E001588,1588,1588,0.0845193781475805,1.90104e-07,0.00248,0.04253,1.90102e-07,0.00248,0.04253
LZW-E001589,1589,1589,0.0845193781475805,1.90103e-07,0.00248,0.04253,1.90102e-07,0.00248,0.04253
LZW-E001590,1590,1590,0.0845193781475805,1.90103e-07,0.00248,0.04253,1.90102e-07,0.00248,0.04253
LZW-E001591,1591,1591,0.0845193781475805,1.90101e-07,0.00248,0.04253,1.90102e-07,0.00248,0.04253
LZW-E001592,1592,1592,0.0845193781475805,1.90099e-07,0.00249,0.04253,1.90102e-07,0.00248,0.04253
LZW-E001593,1593,1593,0.0845193781475805,1.90098e-07,0.00249,0.04253,1.90102e-07,0.00248,0.04253
LZW-E001594,1594,1594,0.0858331508649005,1.9009e-07,0.00249,0.04256,1.9009e-07,0.00249,0.04256
LZW-E001595,1595,1595,0.08638055616378365,1.90087e-07,0.00249,0.04258,1.9008775000000005e-07,0.00249,0.0425725
LZW-E001596,1596,1596,0.08638055616378365,1.9008800000000005e-07,0.00249,0.04257,1.9008775000000005e-07,0.00249,0.0425725
LZW-E001597,1597,1597,0.08638055616378365,1.9008800000000005e-07,0.00249,0.04257,1.9008775000000005e-07,0.00249,0.0425725
LZW-E001598,1598,1598,0.08638055616378365,1.9008800000000005e-07,0.00249,0.04257,1.9008775000000005e-07,0.00249,0.0425725
LZW-E001599,1599,1599,0.0865487831580748,1.90087e-07,0.00249,0.04258,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001600,1600,1600,0.0865487831580748,1.90086e-07,0.00249,0.04258,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001601,1601,1601,0.0865487831580748,1.9008500000000002e-07,0.00249,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001602,1602,1602,0.0865487831580748,1.90084e-07,0.00249,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001603,1603,1603,0.0865487831580748,1.90083e-07,0.00249,0.0426,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001604,1604,1604,0.0865487831580748,1.90082e-07,0.00249,0.0426,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001605,1605,1605,0.0865487831580748,1.90082e-07,0.00249,0.04261,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001606,1606,1606,0.0865487831580748,1.9008e-07,0.00249,0.04261,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001607,1607,1607,0.0865487831580748,1.90079e-07,0.00249,0.04261,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001608,1608,1608,0.0865487831580748,1.90081e-07,0.00249,0.04261,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001609,1609,1609,0.0865487831580748,1.9008e-07,0.00249,0.04261,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001610,1610,1610,0.0865487831580748,1.90081e-07,0.00249,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001611,1611,1611,0.0865487831580748,1.90081e-07,0.00249,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001612,1612,1612,0.0865487831580748,1.9008e-07,0.0025,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001613,1613,1613,0.0865487831580748,1.90083e-07,0.00249,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001614,1614,1614,0.0865487831580748,1.90082e-07,0.00249,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001615,1615,1615,0.0865487831580748,1.90083e-07,0.00249,0.04259,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001616,1616,1616,0.0865487831580748,1.90084e-07,0.00249,0.04258,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001617,1617,1617,0.0865487831580748,1.90083e-07,0.00249,0.04258,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001618,1618,1618,0.0865487831580748,1.90081e-07,0.0025,0.04258,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001619,1619,1619,0.0865487831580748,1.90084e-07,0.0025,0.04258,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001620,1620,1620,0.0865487831580748,1.90083e-07,0.0025,0.04258,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001621,1621,1621,0.0865487831580748,1.90084e-07,0.0025,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001622,1622,1622,0.0865487831580748,1.90086e-07,0.0025,0.04255,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001623,1623,1623,0.0865487831580748,1.90084e-07,0.0025,0.04255,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001624,1624,1624,0.0865487831580748,1.90083e-07,0.0025,0.04255,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001625,1625,1625,0.0865487831580748,1.9008500000000002e-07,0.0025,0.04255,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001626,1626,1626,0.0865487831580748,1.90084e-07,0.0025,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001627,1627,1627,0.0865487831580748,1.90084e-07,0.0025,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001628,1628,1628,0.0865487831580748,1.90082e-07,0.0025,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001629,1629,1629,0.0865487831580748,1.9008e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001630,1630,1630,0.0865487831580748,1.90079e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001631,1631,1631,0.0865487831580748,1.90077e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001632,1632,1632,0.0865487831580748,1.90077e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001633,1633,1633,0.0865487831580748,1.90078e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001634,1634,1634,0.0865487831580748,1.90078e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001635,1635,1635,0.0865487831580748,1.90079e-07,0.00251,0.04255,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001636,1636,1636,0.0865487831580748,1.90079e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001637,1637,1637,0.0865487831580748,1.90078e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001638,1638,1638,0.0865487831580748,1.90077e-07,0.00251,0.04256,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001639,1639,1639,0.0865487831580748,1.90074e-07,0.00251,0.04257,1.9008245833333334e-07,0.0025,0.04257634146341464
LZW-E001640,1640,1640,0.08670899934311373,1.90072e-07,0.00251,0.04258,1.9007233333333335e-07,0.00251,0.04258
LZW-E001641,1641,1641,0.08670899934311373,1.90072e-07,0.00251,0.04258,1.9007233333333335e-07,0.00251,0.04258
LZW-E001642,1642,1642,0.08670899934311373,1.90073e-07,0.00251,0.04258,1.9007233333333335e-07,0.00251,0.04258
LZW-E001643,1643,1643,0.08670899934311373,1.90072e-07,0.00251,0.04258,1.9007233333333335e-07,0.00251,0.04258
LZW-E001644,1644,1644,0.08670899934311373,1.9007e-07,0.00251,0.04258,1.9007233333333335e-07,0.00251,0.04258
LZW-E001645,1645,1645,0.0871469235822205,1.90068e-07,0.00251,0.04259,1.90068e-07,0.00251,0.04259
LZW-E001646,1646,1646,0.0871469235822205,1.90068e-07,0.00251,0.04259,1.90068e-07,0.00251,0.04259
LZW-E001647,1647,1647,0.08758484782132696,1.90066e-07,0.00251,0.0426,1.9006616666666667e-07,0.00252,0.0426
LZW-E001648,1648,1648,0.08758484782132696,1.90066e-07,0.00252,0.0426,1.9006616666666667e-07,0.00252,0.0426
LZW-E001649,1649,1649,0.08758484782132696,1.90067e-07,0.00252,0.0426,1.9006616666666667e-07,0.00252,0.0426
LZW-E001650,1650,1650,0.08758484782132696,1.90066e-07,0.00252,0.0426,1.9006616666666667e-07,0.00252,0.0426
LZW-E001651,1651,1651,0.08758484782132696,1.90066e-07,0.00252,0.0426,1.9006616666666667e-07,0.00252,0.0426
LZW-E001652,1652,1652,0.08758484782132696,1.90066e-07,0.00252,0.0426,1.9006616666666667e-07,0.00252,0.0426
LZW-E001653,1653,1653,0.08802277206043373,1.9006500000000005e-07,0.00252,0.04261,1.9006100000000002e-07,0.00252,0.04261
LZW-E001654,1654,1654,0.08802277206043373,1.90064e-07,0.00252,0.04261,1.9006100000000002e-07,0.00252,0.04261
LZW-E001655,1655,1655,0.08802277206043373,1.9006100000000002e-07,0.00252,0.04261,1.9006100000000002e-07,0.00252,0.04261
LZW-E001656,1656,1656,0.08802277206043373,1.90058e-07,0.00252,0.04261,1.9006100000000002e-07,0.00252,0.04261
LZW-E001657,1657,1657,0.08802277206043373,1.9006e-07,0.00252,0.04261,1.9006100000000002e-07,0.00252,0.04261
LZW-E001658,1658,1658,0.08889862053864696,1.90057e-07,0.00252,0.04263,1.900565e-07,0.00252,0.04263
LZW-E001659,1659,1659,0.08889862053864696,1.90056e-07,0.00252,0.04263,1.900565e-07,0.00252,0.04263
LZW-E001660,1660,1660,0.08933654477775342,1.90054e-07,0.00252,0.04264,1.90051e-07,0.00253,0.04264
LZW-E001661,1661,1661,0.08933654477775342,1.90051e-07,0.00253,0.04264,1.90051e-07,0.00253,0.04264
LZW-E001662,1662,1662,0.08933654477775342,1.90049e-07,0.00253,0.04264,1.90051e-07,0.00253,0.04264
LZW-E001663,1663,1663,0.09021239325596665,1.90046e-07,0.00253,0.04266,1.90046e-07,0.00253,0.04266
LZW-E001664,1664,1664,0.09108824173418019,1.90044e-07,0.00253,0.04268,1.90044e-07,0.00253,0.04268
LZW-E001665,1665,1665,0.09108824173418019,1.90044e-07,0.00253,0.04268,1.90044e-07,0.00253,0.04268
LZW-E001666,1666,1666,0.09152616597328665,1.90042e-07,0.00253,0.04269,1.90042e-07,0.00253,0.04269
LZW-E001667,1667,1667,0.09152616597328665,1.90042e-07,0.00253,0.04269,1.90042e-07,0.00253,0.04269
LZW-E001668,1668,1668,0.09152616597328665,1.90042e-07,0.00253,0.04269,1.90042e-07,0.00253,0.04269
LZW-E001669,1669,1669,0.09196409021239342,1.9004e-07,0.00253,0.0427,1.9003775000000002e-07,0.00253,0.0427
LZW-E001670,1670,1670,0.09196409021239342,1.90038e-07,0.00253,0.0427,1.9003775000000002e-07,0.00253,0.0427
LZW-E001671,1671,1671,0.09196409021239342,1.9003700000000002e-07,0.00253,0.0427,1.9003775000000002e-07,0.00253,0.0427
LZW-E001672,1672,1672,0.09196409021239342,1.90038e-07,0.00254,0.0427,1.9003775000000002e-07,0.00253,0.0427
LZW-E001673,1673,1673,0.0924020144514999,1.90035e-07,0.00254,0.04271,1.90035e-07,0.0025400000000000006,0.04271
LZW-E001674,1674,1674,0.0924020144514999,1.90035e-07,0.00254,0.04271,1.90035e-07,0.0025400000000000006,0.04271
LZW-E001675,1675,1675,0.09283993869060665,1.90034e-07,0.00254,0.04272,1.90034e-07,0.0025400000000000006,0.04272
LZW-E001676,1676,1676,0.09283993869060665,1.90034e-07,0.00254,0.04272,1.90034e-07,0.0025400000000000006,0.04272
LZW-E001677,1677,1677,0.09283993869060665,1.90032e-07,0.00254,0.04272,1.90034e-07,0.0025400000000000006,0.04272
LZW-E001678,1678,1678,0.09283993869060667,1.90031e-07,0.00254,0.04272,1.900315e-07,0.0025400000000000006,0.04272
LZW-E001679,1679,1679,0.09283993869060667,1.90032e-07,0.00254,0.04272,1.900315e-07,0.0025400000000000006,0.04272
LZW-E001680,1680,1680,0.09305890081015995,1.9003e-07,0.00254,0.04274,1.90031e-07,0.0025400000000000006,0.042725
LZW-E001681,1681,1681,0.09305890081015995,1.90031e-07,0.00254,0.04273,1.90031e-07,0.0025400000000000006,0.042725
LZW-E001682,1682,1682,0.09305890081015995,1.90032e-07,0.00254,0.04272,1.90031e-07,0.0025400000000000006,0.042725
LZW-E001683,1683,1683,0.09305890081015995,1.90031e-07,0.00254,0.04272,1.90031e-07,0.0025400000000000006,0.042725
LZW-E001684,1684,1684,0.09305890081015995,1.90031e-07,0.00254,0.04272,1.90031e-07,0.0025400000000000006,0.042725
LZW-E001685,1685,1685,0.09305890081015995,1.90031e-07,0.00254,0.04272,1.90031e-07,0.0025400000000000006,0.042725
LZW-E001686,1686,1686,0.09327786292971313,1.9003e-07,0.00254,0.04273,1.900295e-07,0.0025400000000000006,0.04273
LZW-E001687,1687,1687,0.09327786292971313,1.90029e-07,0.00254,0.04273,1.900295e-07,0.0025400000000000006,0.04273
LZW-E001688,1688,1688,0.0937157871688199,1.90027e-07,0.00254,0.04274,1.90023e-07,0.0025400000000000006,0.04274
LZW-E001689,1689,1689,0.0937157871688199,1.90026e-07,0.00254,0.04274,1.90023e-07,0.0025400000000000006,0.04274
LZW-E001690,1690,1690,0.0937157871688199,1.90023e-07,0.00254,0.04274,1.90023e-07,0.0025400000000000006,0.04274
LZW-E001691,1691,1691,0.0937157871688199,1.90021e-07,0.00254,0.04274,1.90023e-07,0.0025400000000000006,0.04274
LZW-E001692,1692,1692,0.0937157871688199,1.90019e-07,0.00255,0.04274,1.90023e-07,0.0025400000000000006,0.04274
LZW-E001693,1693,1693,0.09459163564703313,1.9001700000000005e-07,0.00255,0.04276,1.9001700000000005e-07,0.00255,0.04276
LZW-E001694,1694,1694,0.09459163564703313,1.9001700000000005e-07,0.00255,0.04276,1.9001700000000005e-07,0.00255,0.04276
LZW-E001695,1695,1695,0.09466462302021757,1.90016e-07,0.00255,0.04277,1.9001533333333331e-07,0.00255,0.04276166666666666
LZW-E001696,1696,1696,0.09466462302021757,1.90016e-07,0.00255,0.04276,1.9001533333333331e-07,0.00255,0.04276166666666666
LZW-E001697,1697,1697,0.09466462302021757,1.90016e-07,0.00255,0.04276,1.9001533333333331e-07,0.00255,0.04276166666666666
LZW-E001698,1698,1698,0.09466462302021757,1.90014e-07,0.00255,0.04276,1.9001533333333331e-07,0.00255,0.04276166666666666
LZW-E001699,1699,1699,0.09466462302021757,1.90014e-07,0.00255,0.04276,1.9001533333333331e-07,0.00255,0.04276166666666666
LZW-E001700,1700,1700,0.09466462302021757,1.90016e-07,0.00255,0.04276,1.9001533333333331e-07,0.00255,0.04276166666666666
LZW-E001701,1701,1701,0.0950295598861399,1.90014e-07,0.00255,0.04277,1.90014e-07,0.00255,0.04277
LZW-E001702,1702,1702,0.09546748412524637,1.90013e-07,0.00255,0.04278,1.900125e-07,0.00255,0.04278
LZW-E001703,1703,1703,0.09546748412524637,1.90013e-07,0.00255,0.04278,1.900125e-07,0.00255,0.04278
LZW-E001704,1704,1704,0.09546748412524637,1.90012e-07,0.00255,0.04278,1.900125e-07,0.00255,0.04278
LZW-E001705,1705,1705,0.09546748412524637,1.90013e-07,0.00255,0.04278,1.900125e-07,0.00255,0.04278
LZW-E001706,1706,1706,0.09546748412524637,1.90011e-07,0.00255,0.04278,1.900125e-07,0.00255,0.04278
LZW-E001707,1707,1707,0.09546748412524637,1.90011e-07,0.00255,0.04278,1.900125e-07,0.00255,0.04278
LZW-E001708,1708,1708,0.09546748412524637,1.90011e-07,0.00255,0.04278,1.900125e-07,0.00255,0.04278
LZW-E001709,1709,1709,0.09590540836435313,1.90009e-07,0.00255,0.04279,1.900055e-07,0.00255,0.04279
LZW-E001710,1710,1710,0.09590540836435313,1.90006e-07,0.00255,0.04279,1.900055e-07,0.00255,0.04279
LZW-E001711,1711,1711,0.09590540836435313,1.90005e-07,0.00255,0.04279,1.900055e-07,0.00255,0.04279
LZW-E001712,1712,1712,0.09590540836435313,1.90005e-07,0.00256,0.04279,1.900055e-07,0.00255,0.04279
LZW-E001713,1713,1713,0.09616816290781707,1.90002e-07,0.00256,0.04281,1.90003e-07,0.00256,0.042796
LZW-E001714,1714,1714,0.09616816290781707,1.90004e-07,0.00256,0.04279,1.90003e-07,0.00256,0.042796
LZW-E001715,1715,1715,0.09616816290781707,1.90003e-07,0.00256,0.0428,1.90003e-07,0.00256,0.042796
LZW-E001716,1716,1716,0.09616816290781707,1.90003e-07,0.00256,0.04279,1.90003e-07,0.00256,0.042796
LZW-E001717,1717,1717,0.09616816290781707,1.90003e-07,0.00256,0.04279,1.90003e-07,0.00256,0.042796
LZW-E001718,1718,1718,0.09634333260345958,1.90002e-07,0.00256,0.0428,1.90002e-07,0.00256,0.0428
LZW-E001719,1719,1719,0.09634333260345958,1.90002e-07,0.00256,0.0428,1.90002e-07,0.00256,0.0428
LZW-E001720,1720,1720,0.09634333260345958,1.89998e-07,0.00256,0.0428,1.90002e-07,0.00256,0.0428
LZW-E001721,1721,1721,0.09634333260345959,1.89997e-07,0.00256,0.0428,1.89998e-07,0.00256,0.0428
LZW-E001722,1722,1722,0.09634333260345959,1.89999e-07,0.00256,0.0428,1.89998e-07,0.00256,0.0428
LZW-E001723,1723,1723,0.09714619370848841,1.89996e-07,0.00256,0.04282,1.8999583333333333e-07,0.00256,0.04281833333333333
LZW-E001724,1724,1724,0.09714619370848841,1.89996e-07,0.00256,0.04282,1.8999583333333333e-07,0.00256,0.04281833333333333
LZW-E001725,1725,1725,0.09714619370848841,1.89996e-07,0.00256,0.04282,1.8999583333333333e-07,0.00256,0.04281833333333333
LZW-E001726,1726,1726,0.09714619370848841,1.89995e-07,0.00256,0.04282,1.8999583333333333e-07,0.00256,0.04281833333333333
LZW-E001727,1727,1727,0.09714619370848841,1.89996e-07,0.00256,0.04282,1.8999583333333333e-07,0.00256,0.04281833333333333
LZW-E001728,1728,1728,0.09714619370848841,1.89996e-07,0.00256,0.04281,1.8999583333333333e-07,0.00256,0.04281833333333333
LZW-E001729,1729,1729,0.09721918108167282,1.89995e-07,0.00256,0.04282,1.89995e-07,0.00256,0.04282
LZW-E001730,1730,1730,0.09765710532077959,1.89994e-07,0.00256,0.04283,1.8999300000000005e-07,0.00256,0.04283
LZW-E001731,1731,1731,0.09765710532077959,1.8999300000000005e-07,0.00256,0.04283,1.8999300000000005e-07,0.00256,0.04283
LZW-E001732,1732,1732,0.09765710532077959,1.89992e-07,0.00256,0.04283,1.8999300000000005e-07,0.00256,0.04283
LZW-E001733,1733,1733,0.09809502955988633,1.8999e-07,0.00256,0.04284,1.89988e-07,0.00256,0.04284
LZW-E001734,1734,1734,0.09809502955988633,1.89989e-07,0.00256,0.04284,1.89988e-07,0.00256,0.04284
LZW-E001735,1735,1735,0.09809502955988633,1.89989e-07,0.00256,0.04284,1.89988e-07,0.00256,0.04284
LZW-E001736,1736,1736,0.09809502955988633,1.89987e-07,0.00256,0.04285,1.89988e-07,0.00256,0.04284
LZW-E001737,1737,1737,0.09809502955988633,1.89988e-07,0.00256,0.04284,1.89988e-07,0.00256,0.04284
LZW-E001738,1738,1738,0.09809502955988633,1.89988e-07,0.00256,0.04284,1.89988e-07,0.00256,0.04284
LZW-E001739,1739,1739,0.09809502955988633,1.89988e-07,0.00256,0.04284,1.89988e-07,0.00256,0.04284
LZW-E001740,1740,1740,0.09809502955988633,1.89989e-07,0.00256,0.04283,1.89988e-07,0.00256,0.04284
LZW-E001741,1741,1741,0.09809502955988636,1.89988e-07,0.00256,0.04284,1.89985e-07,0.00256,0.04284
LZW-E001742,1742,1742,0.09809502955988636,1.89987e-07,0.00256,0.04284,1.89985e-07,0.00256,0.04284
LZW-E001743,1743,1743,0.09809502955988636,1.89985e-07,0.00256,0.04284,1.89985e-07,0.00256,0.04284
LZW-E001744,1744,1744,0.09809502955988636,1.89983e-07,0.00257,0.04284,1.89985e-07,0.00256,0.04284
LZW-E001745,1745,1745,0.09809502955988636,1.89985e-07,0.00257,0.04284,1.89985e-07,0.00256,0.04284
LZW-E001746,1746,1746,0.10072257499452607,1.89971e-07,0.00257,0.0429,1.89971e-07,0.00257,0.0429
LZW-E001747,1747,1747,0.1015984234727393,1.89968e-07,0.00257,0.04292,1.89968e-07,0.00257,0.04292
LZW-E001748,1748,1748,0.10225530983139935,1.89964e-07,0.00257,0.04295,1.8996466666666668e-07,0.00257,0.042935
LZW-E001749,1749,1749,0.10225530983139935,1.89965e-07,0.00257,0.04294,1.8996466666666668e-07,0.00257,0.042935
LZW-E001750,1750,1750,0.10225530983139935,1.8996600000000002e-07,0.00257,0.04293,1.8996466666666668e-07,0.00257,0.042935
