i0_A_per_cm2,ih_A_per_cm2,R_ohm_cm2
1.9057e-07,0.00208,0.04105
1.90569e-07,0.00208,0.04105
1.9057e-07,0.00208,0.04105
1.90569e-07,0.00208,0.04105
1.90569e-07,0.00208,0.04105
1.90568e-07,0.00208,0.04106
1.90567e-07,0.00208,0.04106
1.90567e-07,0.00208,0.04106
1.90567e-07,0.00208,0.04106
1.9056499999999999e-07,0.00208,0.04106
1.9056499999999999e-07,0.00208,0.04106
1.9056399999999999e-07,0.00209,0.04106
1.9055899999999998e-07,0.00209,0.04108
1.90558e-07,0.00209,0.04109
1.90558e-07,0.00209,0.04109
1.90558e-07,0.00209,0.04109
1.9055899999999998e-07,0.00209,0.04109
1.90558e-07,0.00209,0.04109
1.9055699999999998e-07,0.00209,0.04109
1.9055699999999998e-07,0.00209,0.04109
1.90558e-07,0.00209,0.04109
1.9055699999999998e-07,0.00209,0.0411
1.90558e-07,0.00209,0.04109
1.9055699999999998e-07,0.00209,0.04109
1.9055699999999998e-07,0.00209,0.04109
1.9055599999999998e-07,0.00209,0.04109
1.9055599999999998e-07,0.00209,0.04109
1.9055699999999998e-07,0.00209,0.04109
1.9055599999999998e-07,0.00209,0.0411
1.9055699999999998e-07,0.00209,0.04109
1.9055699999999998e-07,0.00209,0.04109
1.9055599999999998e-07,0.00209,0.04109
1.9055599999999998e-07,0.00209,0.0411
1.90555e-07,0.00209,0.0411
1.90554e-07,0.00209,0.0411
1.90555e-07,0.00209,0.0411
1.90553e-07,0.00209,0.04111
1.90553e-07,0.00209,0.04111
1.90553e-07,0.00209,0.04111
1.90552e-07,0.00209,0.04112
1.9055e-07,0.00209,0.04113
1.9055e-07,0.00209,0.04113
1.9055e-07,0.00209,0.04112
1.9055e-07,0.00209,0.04113
1.9055e-07,0.00209,0.04112
1.9055e-07,0.00209,0.04112
1.9055e-07,0.00209,0.04112
1.9055e-07,0.00209,0.04112
1.90549e-07,0.00209,0.04112
1.9055e-07,0.00209,0.04112
1.90549e-07,0.0021,0.04112
1.90548e-07,0.0021,0.04113
1.90548e-07,0.0021,0.04113
1.90548e-07,0.0021,0.04113
1.90548e-07,0.0021,0.04113
1.90547e-07,0.0021,0.04113
1.90547e-07,0.0021,0.04113
1.90547e-07,0.0021,0.04113
1.90545e-07,0.0021,0.04113
1.90546e-07,0.0021,0.04113
1.90546e-07,0.0021,0.04113
1.90545e-07,0.0021,0.04114
1.90546e-07,0.0021,0.04113
1.90545e-07,0.0021,0.04114
1.90545e-07,0.0021,0.04114
1.90545e-07,0.0021,0.04114
1.90544e-07,0.0021,0.04114
1.9054199999999999e-07,0.0021,0.04114
1.9054099999999999e-07,0.0021,0.04114
1.9054199999999999e-07,0.0021,0.04114
1.9053899999999998e-07,0.0021,0.04116
1.90538e-07,0.0021,0.04117
1.90538e-07,0.0021,0.04116
1.9053899999999998e-07,0.0021,0.04116
1.90538e-07,0.0021,0.04116
1.90538e-07,0.0021,0.04116
1.90538e-07,0.0021,0.04116
1.9053699999999998e-07,0.0021,0.04116
1.9053699999999998e-07,0.0021,0.04116
1.9053599999999998e-07,0.0021,0.04117
1.90535e-07,0.00211,0.04117
1.90535e-07,0.00211,0.04116
1.9053299999999998e-07,0.00211,0.04117
1.9053299999999998e-07,0.00211,0.04117
1.9053299999999998e-07,0.00211,0.04117
1.90531e-07,0.00211,0.04119
1.9053199999999998e-07,0.00211,0.04119
1.9053199999999998e-07,0.00211,0.04118
1.90531e-07,0.00211,0.04119
1.9053e-07,0.00211,0.04119
1.9053e-07,0.00211,0.04119
1.90528e-07,0.00211,0.04119
1.90528e-07,0.00211,0.04119
1.90528e-07,0.00211,0.04119
1.90525e-07,0.00211,0.0412
1.90525e-07,0.00211,0.04121
1.90525e-07,0.00211,0.0412
1.90525e-07,0.00211,0.0412
1.90525e-07,0.00211,0.0412
1.90524e-07,0.00211,0.04121
1.90524e-07,0.00211,0.04121
1.90523e-07,0.00211,0.04121
1.90522e-07,0.00212,0.04121
1.9052e-07,0.00212,0.04121
1.90519e-07,0.00212,0.04122
1.90518e-07,0.00212,0.04123
1.90518e-07,0.00212,0.04123
1.90518e-07,0.00212,0.04123
1.90518e-07,0.00212,0.04123
1.9051699999999998e-07,0.00212,0.04123
1.9051599999999998e-07,0.00212,0.04123
1.9051499999999998e-07,0.00212,0.04123
1.9051499999999998e-07,0.00213,0.04123
1.9051499999999998e-07,0.00213,0.04124
1.90514e-07,0.00213,0.04124
1.90514e-07,0.00213,0.04124
1.9051199999999998e-07,0.00213,0.04124
1.9051299999999998e-07,0.00213,0.04124
1.9051299999999998e-07,0.00213,0.04124
1.9051e-07,0.00213,0.04126
1.9050899999999998e-07,0.00213,0.04126
1.9050899999999998e-07,0.00213,0.04127
1.90508e-07,0.00213,0.04127
1.90508e-07,0.00213,0.04127
1.90507e-07,0.00213,0.04127
1.90507e-07,0.00213,0.04128
1.90507e-07,0.00213,0.04128
1.90506e-07,0.00213,0.04128
1.9050499999999997e-07,0.00213,0.04128
1.90504e-07,0.00214,0.04128
1.90497e-07,0.00214,0.04132
1.90496e-07,0.00214,0.04133
1.90496e-07,0.00214,0.04133
1.90496e-07,0.00214,0.04132
1.9049499999999999e-07,0.00214,0.04133
1.90496e-07,0.00214,0.04132
1.90496e-07,0.00214,0.04132
1.9049499999999999e-07,0.00214,0.04132
1.9049499999999999e-07,0.00214,0.04133
1.9049499999999999e-07,0.00214,0.04133
1.90494e-07,0.00214,0.04133
1.9049199999999998e-07,0.00214,0.04133
1.9049199999999998e-07,0.00214,0.04133
1.9049199999999998e-07,0.00214,0.04133
1.90491e-07,0.00214,0.04134
1.90491e-07,0.00214,0.04134
1.90491e-07,0.00214,0.04133
1.90491e-07,0.00214,0.04133
1.90491e-07,0.00214,0.04134
1.90491e-07,0.00214,0.04133
1.9049e-07,0.00214,0.04134
1.9048899999999998e-07,0.00214,0.04134
1.90491e-07,0.00214,0.04134
1.9048899999999998e-07,0.00214,0.04135
1.9049e-07,0.00214,0.04134
1.9049e-07,0.00214,0.04134
1.9048899999999998e-07,0.00214,0.04134
1.9048799999999998e-07,0.00214,0.04134
1.90487e-07,0.00215,0.04134
1.9048799999999998e-07,0.00215,0.04134
1.90487e-07,0.00215,0.04135
1.90487e-07,0.00215,0.04135
1.90486e-07,0.00215,0.04135
1.90486e-07,0.00215,0.04135
1.9048499999999997e-07,0.00215,0.04135
1.9048499999999997e-07,0.00215,0.04135
1.90486e-07,0.00215,0.04135
1.9048499999999997e-07,0.00215,0.04136
1.90486e-07,0.00215,0.04135
1.90486e-07,0.00215,0.04135
1.9048499999999997e-07,0.00215,0.04135
1.9048499999999997e-07,0.00215,0.04135
1.9048499999999997e-07,0.00215,0.04135
1.90484e-07,0.00215,0.04135
1.90483e-07,0.00215,0.04135
1.9048499999999997e-07,0.00215,0.04135
1.90484e-07,0.00215,0.04136
1.90484e-07,0.00215,0.04136
1.90483e-07,0.00215,0.04136
1.90484e-07,0.00215,0.04136
1.90484e-07,0.00215,0.04135
1.90483e-07,0.00215,0.04136
1.90483e-07,0.00215,0.04136
1.90482e-07,0.00215,0.04136
1.9048099999999997e-07,0.00215,0.04136
1.9048099999999997e-07,0.00215,0.04136
1.9048099999999997e-07,0.00215,0.04136
1.9048e-07,0.00215,0.04137
1.9048e-07,0.00215,0.04136
1.9048e-07,0.00215,0.04137
1.90479e-07,0.00215,0.04138
1.90479e-07,0.00215,0.04138
1.90478e-07,0.00215,0.04138
1.90479e-07,0.00215,0.04138
1.90478e-07,0.00215,0.04138
1.90477e-07,0.00215,0.04138
1.90476e-07,0.00216,0.04138
1.90477e-07,0.00216,0.04138
1.90475e-07,0.00216,0.04139
1.90475e-07,0.00216,0.04139
1.90476e-07,0.00216,0.04139
1.90475e-07,0.00216,0.04139
1.90475e-07,0.00216,0.04139
1.90475e-07,0.00216,0.04139
1.90474e-07,0.00216,0.04139
1.90474e-07,0.00216,0.04139
1.90473e-07,0.00216,0.0414
1.9047199999999999e-07,0.00216,0.0414
1.9047199999999999e-07,0.00216,0.0414
1.9047199999999999e-07,0.00216,0.0414
1.9047099999999999e-07,0.00216,0.04141
1.9047199999999999e-07,0.00216,0.0414
1.9047099999999999e-07,0.00216,0.0414
1.9047099999999999e-07,0.00216,0.0414
1.9047099999999999e-07,0.00216,0.0414
1.9047099999999999e-07,0.00216,0.0414
1.9047099999999999e-07,0.00216,0.0414
1.9046999999999998e-07,0.00216,0.04141
1.9046799999999998e-07,0.00216,0.04141
1.90467e-07,0.00217,0.04141
1.90467e-07,0.00217,0.04141
1.90464e-07,0.00217,0.04142
1.90463e-07,0.00217,0.04143
1.90463e-07,0.00217,0.04142
1.90463e-07,0.00217,0.04143
1.90463e-07,0.00217,0.04142
1.90463e-07,0.00217,0.04142
1.90462e-07,0.00217,0.04142
1.9046099999999997e-07,0.00217,0.04142
1.9046e-07,0.00218,0.04142
1.90453e-07,0.00218,0.04146
1.90451e-07,0.00218,0.04147
1.90451e-07,0.00218,0.04147
1.90452e-07,0.00218,0.04146
1.90452e-07,0.00218,0.04146
1.90451e-07,0.00218,0.04146
1.90451e-07,0.00218,0.04146
1.90452e-07,0.00218,0.04146
1.90451e-07,0.00218,0.04147
1.90451e-07,0.00218,0.04146
1.90451e-07,0.00218,0.04146
1.9045e-07,0.00218,0.04147
1.9045e-07,0.00218,0.04148
1.9045e-07,0.00218,0.04147
1.9045e-07,0.00218,0.04147
1.9045e-07,0.00218,0.04147
1.90449e-07,0.00218,0.04147
1.90449e-07,0.00218,0.04148
1.90449e-07,0.00218,0.04148
1.9044799999999999e-07,0.00218,0.04148
1.9044799999999999e-07,0.00218,0.04148
1.90447e-07,0.00219,0.04148
1.9044599999999998e-07,0.00219,0.04149
1.9044599999999998e-07,0.00219,0.04148
1.9044599999999998e-07,0.00219,0.04148
1.9044599999999998e-07,0.00219,0.04148
1.9044499999999998e-07,0.00219,0.04148
1.9044499999999998e-07,0.00219,0.04148
1.90443e-07,0.00219,0.04149
1.9044199999999998e-07,0.00219,0.04149
1.9044099999999998e-07,0.00219,0.04149
1.9044199999999998e-07,0.00219,0.04149
1.9044099999999998e-07,0.00219,0.0415
1.9044099999999998e-07,0.00219,0.0415
1.9044099999999998e-07,0.00219,0.0415
1.9044099999999998e-07,0.00219,0.0415
1.9044099999999998e-07,0.00219,0.0415
1.9044e-07,0.00219,0.0415
1.9044e-07,0.00219,0.0415
1.9044099999999998e-07,0.00219,0.0415
1.9044e-07,0.00219,0.04151
1.9044e-07,0.00219,0.04151
1.90439e-07,0.00219,0.04151
1.9043699999999997e-07,0.00219,0.04153
1.9043699999999997e-07,0.00219,0.04152
1.9043699999999997e-07,0.00219,0.04152
1.90436e-07,0.00219,0.04153
1.90436e-07,0.00219,0.04153
1.90436e-07,0.00219,0.04153
1.90435e-07,0.00219,0.04153
1.90433e-07,0.00219,0.04154
1.90433e-07,0.00219,0.04154
1.90434e-07,0.0022,0.04154
1.90432e-07,0.0022,0.04154
1.90433e-07,0.0022,0.04154
1.90433e-07,0.0022,0.04153
1.90432e-07,0.0022,0.04154
1.90431e-07,0.0022,0.04154
1.90429e-07,0.0022,0.04154
1.9043e-07,0.0022,0.04154
1.90427e-07,0.0022,0.04155
1.90426e-07,0.0022,0.04156
1.90427e-07,0.0022,0.04155
1.90426e-07,0.0022,0.04155
1.90427e-07,0.0022,0.04155
1.90427e-07,0.0022,0.04155
1.90426e-07,0.0022,0.04155
1.90426e-07,0.0022,0.04155
1.9042499999999999e-07,0.0022,0.04155
1.90423e-07,0.00221,0.04155
1.9042199999999998e-07,0.00221,0.04155
1.9042099999999998e-07,0.00221,0.04156
1.9042199999999998e-07,0.00221,0.04156
1.9042099999999998e-07,0.00221,0.04156
1.9042099999999998e-07,0.00221,0.04156
1.9042099999999998e-07,0.00221,0.04156
1.9041999999999998e-07,0.00221,0.04156
1.9041999999999998e-07,0.00221,0.04156
1.9041799999999998e-07,0.00221,0.04157
1.9041699999999998e-07,0.00221,0.04157
1.90416e-07,0.00221,0.04157
1.9041699999999998e-07,0.00222,0.04157
1.90415e-07,0.00222,0.04158
1.90416e-07,0.00222,0.04157
1.90415e-07,0.00222,0.04157
1.90415e-07,0.00222,0.04157
1.90415e-07,0.00222,0.04158
1.90415e-07,0.00222,0.04157
1.9041399999999997e-07,0.00222,0.04158
1.9041399999999997e-07,0.00222,0.04158
1.90415e-07,0.00222,0.04158
1.90413e-07,0.00222,0.04159
1.90412e-07,0.00222,0.04159
1.90413e-07,0.00222,0.04159
1.9041399999999997e-07,0.00222,0.04158
1.90413e-07,0.00222,0.04158
1.90413e-07,0.00222,0.04158
1.90413e-07,0.00222,0.04158
1.90412e-07,0.00222,0.04158
1.90411e-07,0.00222,0.04158
1.90409e-07,0.00223,0.04158
1.90408e-07,0.00223,0.0416
1.90408e-07,0.00223,0.04159
1.90408e-07,0.00223,0.0416
1.90407e-07,0.00223,0.0416
1.90408e-07,0.00223,0.04159
1.90408e-07,0.00223,0.04159
1.90407e-07,0.00223,0.0416
1.90407e-07,0.00223,0.0416
1.90406e-07,0.00223,0.0416
1.90406e-07,0.00223,0.0416
1.90404e-07,0.00223,0.04161
1.90403e-07,0.00223,0.04161
1.9040199999999999e-07,0.00223,0.04161
1.90403e-07,0.00223,0.04161
1.9040099999999999e-07,0.00223,0.04162
1.9040199999999999e-07,0.00223,0.04161
1.9040099999999999e-07,0.00223,0.04161
1.9040099999999999e-07,0.00223,0.04161
1.9040099999999999e-07,0.00223,0.04161
1.9039999999999998e-07,0.00223,0.04162
1.9039999999999998e-07,0.00223,0.04162
1.9039799999999998e-07,0.00223,0.04162
1.90396e-07,0.00224,0.04162
1.90395e-07,0.00224,0.04162
1.90388e-07,0.00224,0.04165
1.9037900000000001e-07,0.00224,0.04169
1.9037799999999999e-07,0.00224,0.04171
1.90375e-07,0.00224,0.04172
1.9037599999999998e-07,0.00224,0.04172
1.9037699999999998e-07,0.00224,0.04171
1.9037599999999998e-07,0.00224,0.04171
1.9037699999999998e-07,0.00224,0.04171
1.90375e-07,0.00224,0.04171
1.90375e-07,0.00224,0.04171
1.9037599999999998e-07,0.00224,0.04171
1.9037299999999998e-07,0.00224,0.04172
1.90372e-07,0.00224,0.04173
1.9037299999999998e-07,0.00224,0.04172
1.9037399999999998e-07,0.00224,0.04172
1.9037299999999998e-07,0.00224,0.04172
1.90372e-07,0.00225,0.04172
1.90372e-07,0.00225,0.04172
1.90371e-07,0.00225,0.04173
1.90371e-07,0.00225,0.04173
1.90372e-07,0.00225,0.04172
1.90372e-07,0.00225,0.04172
1.90372e-07,0.00225,0.04172
1.90372e-07,0.00225,0.04172
1.90371e-07,0.00225,0.04172
1.90371e-07,0.00225,0.04172
1.90369e-07,0.00225,0.04173
1.90368e-07,0.00225,0.04173
1.90367e-07,0.00226,0.04173
1.90365e-07,0.00226,0.04174
1.90365e-07,0.00226,0.04173
1.9036599999999997e-07,0.00226,0.04173
1.90365e-07,0.00226,0.04173
1.90365e-07,0.00226,0.04173
1.90364e-07,0.00226,0.04174
1.90364e-07,0.00226,0.04174
1.90362e-07,0.00226,0.04174
1.9036e-07,0.00226,0.04175
1.9036e-07,0.00226,0.04175
1.90361e-07,0.00226,0.04175
1.90359e-07,0.00226,0.04176
1.90359e-07,0.00226,0.04176
1.90359e-07,0.00226,0.04175
1.90359e-07,0.00226,0.04176
1.90358e-07,0.00226,0.04176
1.90358e-07,0.00226,0.04176
1.90356e-07,0.00226,0.04176
1.9035499999999999e-07,0.00227,0.04176
1.9035399999999999e-07,0.00227,0.04176
1.90345e-07,0.00227,0.04181
1.90344e-07,0.00227,0.04182
1.9034199999999997e-07,0.00227,0.04183
1.90343e-07,0.00227,0.04182
1.90343e-07,0.00227,0.04182
1.9034199999999997e-07,0.00227,0.04183
1.9034199999999997e-07,0.00227,0.04183
1.90341e-07,0.00227,0.04183
1.9034e-07,0.00227,0.04183
1.90339e-07,0.00227,0.04183
1.9034e-07,0.00227,0.04183
1.90339e-07,0.00227,0.04184
1.9034e-07,0.00227,0.04183
1.90339e-07,0.00227,0.04184
1.90339e-07,0.00227,0.04183
1.90339e-07,0.00227,0.04183
1.90339e-07,0.00227,0.04183
1.90338e-07,0.00227,0.04184
1.90338e-07,0.00227,0.04184
1.90338e-07,0.00227,0.04184
1.90336e-07,0.00227,0.04184
1.90336e-07,0.00228,0.04184
1.90335e-07,0.00228,0.04184
1.90333e-07,0.00228,0.04185
1.90334e-07,0.00228,0.04184
1.90335e-07,0.00228,0.04183
1.90335e-07,0.00228,0.04184
1.90335e-07,0.00228,0.04183
1.90334e-07,0.00228,0.04184
1.90334e-07,0.00228,0.04184
1.90335e-07,0.00228,0.04184
1.90334e-07,0.00228,0.04184
1.90335e-07,0.00228,0.04184
1.90334e-07,0.00228,0.04184
1.90333e-07,0.00229,0.04184
1.90335e-07,0.00229,0.04184
1.90333e-07,0.00229,0.04184
1.90334e-07,0.00229,0.04184
1.90334e-07,0.00229,0.04184
1.90333e-07,0.00229,0.04184
1.90335e-07,0.00229,0.04184
1.90333e-07,0.00229,0.04184
1.9033099999999999e-07,0.00229,0.04187
1.9033199999999999e-07,0.00229,0.04185
1.9033199999999999e-07,0.00229,0.04185
1.9033199999999999e-07,0.00229,0.04185
1.90334e-07,0.00229,0.04185
1.90333e-07,0.00229,0.04186
1.9033099999999999e-07,0.00229,0.04187
1.9033199999999999e-07,0.00229,0.04185
1.9033199999999999e-07,0.00229,0.04185
1.9033099999999999e-07,0.00229,0.04185
1.90334e-07,0.00229,0.04185
1.9033199999999999e-07,0.00229,0.04186
1.90333e-07,0.00229,0.04185
1.90335e-07,0.00229,0.04185
1.90338e-07,0.00229,0.04185
1.90337e-07,0.00229,0.04185
1.90338e-07,0.00229,0.04185
1.90337e-07,0.00229,0.04185
1.90336e-07,0.00229,0.04185
1.90338e-07,0.00229,0.04185
1.90337e-07,0.00229,0.04185
1.90337e-07,0.00229,0.04185
1.90338e-07,0.00229,0.04184
1.90337e-07,0.00229,0.04185
1.90335e-07,0.0023,0.04185
1.90337e-07,0.0023,0.04185
1.90336e-07,0.0023,0.04185
1.90337e-07,0.0023,0.04184
1.90338e-07,0.0023,0.04183
1.90337e-07,0.0023,0.04183
1.90335e-07,0.0023,0.04184
1.90333e-07,0.0023,0.04186
1.9033199999999999e-07,0.0023,0.04187
1.9033199999999999e-07,0.0023,0.04187
1.9033099999999999e-07,0.0023,0.04187
1.9033099999999999e-07,0.0023,0.04187
1.9032899999999998e-07,0.0023,0.04187
1.9032599999999998e-07,0.0023,0.04187
1.90325e-07,0.00231,0.04187
1.90324e-07,0.00231,0.04189
1.90324e-07,0.00231,0.04188
1.90325e-07,0.00231,0.04188
1.90324e-07,0.00231,0.04188
1.90324e-07,0.00231,0.04188
1.90324e-07,0.00231,0.04188
1.9032299999999998e-07,0.00231,0.04188
1.90321e-07,0.00231,0.04188
1.9032e-07,0.00231,0.04188
1.90321e-07,0.00231,0.04188
1.9032e-07,0.00231,0.04189
1.9031899999999997e-07,0.00231,0.0419
1.9032e-07,0.00231,0.04189
1.9031899999999997e-07,0.00231,0.04189
1.90317e-07,0.00231,0.0419
1.90315e-07,0.00232,0.0419
1.90316e-07,0.00232,0.0419
1.90313e-07,0.00232,0.04191
1.90312e-07,0.00232,0.04192
1.90312e-07,0.00232,0.04192
1.90313e-07,0.00232,0.04191
1.90312e-07,0.00232,0.04191
1.90312e-07,0.00232,0.04191
1.90312e-07,0.00232,0.04191
1.90311e-07,0.00232,0.04192
1.90311e-07,0.00232,0.04192
1.90309e-07,0.00232,0.04192
1.9030699999999998e-07,0.00232,0.04192
1.9030599999999998e-07,0.00233,0.04192
1.9030499999999998e-07,0.00233,0.04193
1.9030599999999998e-07,0.00233,0.04192
1.9030599999999998e-07,0.00233,0.04192
1.9030599999999998e-07,0.00233,0.04192
1.9030599999999998e-07,0.00233,0.04192
1.9030499999999998e-07,0.00233,0.04192
1.90304e-07,0.00233,0.04192
1.90304e-07,0.00233,0.04193
1.9030299999999998e-07,0.00233,0.04193
1.90301e-07,0.00233,0.04193
1.903e-07,0.00233,0.04193
1.90301e-07,0.00233,0.04193
1.9029899999999998e-07,0.00233,0.04194
1.903e-07,0.00233,0.04193
1.90301e-07,0.00233,0.04193
1.90301e-07,0.00233,0.04193
1.90301e-07,0.00233,0.04193
1.903e-07,0.00233,0.04193
1.9029899999999998e-07,0.00233,0.04193
1.9029899999999998e-07,0.00233,0.04194
1.90297e-07,0.00233,0.04194
1.90297e-07,0.00233,0.04194
1.9029499999999997e-07,0.00234,0.04194
1.90294e-07,0.00234,0.04195
1.90294e-07,0.00234,0.04195
1.90293e-07,0.00234,0.04195
1.90294e-07,0.00234,0.04194
1.90294e-07,0.00234,0.04194
1.90293e-07,0.00234,0.04195
1.90292e-07,0.00234,0.04195
1.90293e-07,0.00234,0.04195
1.90291e-07,0.00234,0.04195
1.9029e-07,0.00234,0.04195
1.9029e-07,0.00234,0.04195
1.90291e-07,0.00234,0.04195
1.9029e-07,0.00234,0.04196
1.9029e-07,0.00234,0.04195
1.9029e-07,0.00234,0.04196
1.9029e-07,0.00234,0.04195
1.90289e-07,0.00234,0.04196
1.90289e-07,0.00234,0.04196
1.90288e-07,0.00234,0.04196
1.90287e-07,0.00234,0.04197
1.90286e-07,0.00234,0.04197
1.9028499999999999e-07,0.00234,0.04198
1.90284e-07,0.00234,0.04198
1.9028499999999999e-07,0.00234,0.04198
1.9028499999999999e-07,0.00234,0.04198
1.9028199999999998e-07,0.00234,0.04199
1.9028e-07,0.00235,0.04199
1.9028099999999998e-07,0.00235,0.04199
1.9027899999999998e-07,0.00235,0.042
1.90277e-07,0.00235,0.04202
1.90277e-07,0.00235,0.04201
1.9027799999999998e-07,0.00235,0.04201
1.90277e-07,0.00235,0.04201
1.90277e-07,0.00235,0.04201
1.90277e-07,0.00235,0.04201
1.90276e-07,0.00235,0.04202
1.90274e-07,0.00235,0.04202
1.90273e-07,0.00235,0.04202
1.90274e-07,0.00235,0.04202
1.90272e-07,0.00235,0.04203
1.9027e-07,0.00235,0.04204
1.9027099999999997e-07,0.00235,0.04204
1.9027e-07,0.00235,0.04204
1.90269e-07,0.00235,0.04204
1.90268e-07,0.00235,0.04204
1.90269e-07,0.00235,0.04204
1.90269e-07,0.00235,0.04204
1.90268e-07,0.00235,0.04205
1.90269e-07,0.00235,0.04204
1.90269e-07,0.00235,0.04204
1.90269e-07,0.00235,0.04204
1.90268e-07,0.00235,0.04204
1.90266e-07,0.00235,0.04205
1.90265e-07,0.00236,0.04205
1.90268e-07,0.00236,0.04205
1.90266e-07,0.00236,0.04206
1.90266e-07,0.00236,0.04206
1.90267e-07,0.00236,0.04205
1.90267e-07,0.00236,0.04205
1.90266e-07,0.00236,0.04205
1.90265e-07,0.00236,0.04206
1.9026400000000002e-07,0.00236,0.04206
1.9026199999999999e-07,0.00236,0.04206
1.9026199999999999e-07,0.00236,0.04206
1.9026199999999999e-07,0.00236,0.04206
1.9026e-07,0.00236,0.04207
1.9026099999999999e-07,0.00236,0.04206
1.9026e-07,0.00236,0.04207
1.9026e-07,0.00236,0.04207
1.9025899999999998e-07,0.00236,0.04207
1.9025899999999998e-07,0.00236,0.04207
1.9025799999999998e-07,0.00236,0.04207
1.90257e-07,0.00236,0.04208
1.90256e-07,0.00237,0.04208
1.9025899999999998e-07,0.00236,0.04208
1.90257e-07,0.00236,0.04209
1.9025799999999998e-07,0.00236,0.04208
1.9025799999999998e-07,0.00236,0.04208
1.90257e-07,0.00236,0.04208
1.90256e-07,0.00236,0.04209
1.90257e-07,0.00236,0.04209
1.9025499999999998e-07,0.00236,0.04209
1.90253e-07,0.00236,0.04209
1.90253e-07,0.00236,0.04209
1.90253e-07,0.00237,0.04209
1.90252e-07,0.00237,0.0421
1.90252e-07,0.00237,0.04209
1.90252e-07,0.00237,0.0421
1.90252e-07,0.00237,0.0421
1.9025099999999997e-07,0.00237,0.0421
1.9025e-07,0.00237,0.0421
1.90248e-07,0.00237,0.0421
1.90247e-07,0.00237,0.0421
1.90248e-07,0.00237,0.0421
1.90246e-07,0.00237,0.04212
1.90247e-07,0.00237,0.04211
1.90247e-07,0.00237,0.04211
1.90245e-07,0.00237,0.04211
1.90244e-07,0.00237,0.04211
1.90244e-07,0.00238,0.04211
1.90243e-07,0.00238,0.04212
1.90244e-07,0.00238,0.04211
1.90245e-07,0.00238,0.04211
1.90244e-07,0.00238,0.04211
1.90242e-07,0.00238,0.04211
1.9024e-07,0.00238,0.04211
1.9024e-07,0.00238,0.04211
1.90239e-07,0.00238,0.04212
1.9024e-07,0.00238,0.04211
1.9024e-07,0.00238,0.04211
1.9024e-07,0.00238,0.04211
1.90239e-07,0.00238,0.04211
1.9023799999999999e-07,0.00238,0.04212
1.9023599999999998e-07,0.00238,0.04212
1.90233e-07,0.00239,0.04212
1.9023599999999998e-07,0.00239,0.04212
1.9023399999999998e-07,0.00239,0.04213
1.9023499999999998e-07,0.00239,0.04212
1.9023399999999998e-07,0.00239,0.04212
1.9023399999999998e-07,0.00239,0.04212
1.90233e-07,0.00239,0.04212
1.90233e-07,0.00239,0.04213
1.9023099999999998e-07,0.00239,0.04213
1.90229e-07,0.00239,0.04213
1.90228e-07,0.00239,0.04213
1.90229e-07,0.00239,0.04213
1.9022699999999997e-07,0.00239,0.04215
1.90228e-07,0.00239,0.04214
1.90228e-07,0.00239,0.04214
1.90228e-07,0.00239,0.04214
1.90228e-07,0.00239,0.04214
1.9022699999999997e-07,0.00239,0.04214
1.90226e-07,0.00239,0.04215
1.90224e-07,0.00239,0.04215
1.90222e-07,0.0024,0.04215
1.90225e-07,0.00239,0.04215
1.90222e-07,0.00239,0.04217
1.90223e-07,0.00239,0.04215
1.90223e-07,0.00239,0.04216
1.90221e-07,0.00239,0.04216
1.90221e-07,0.00239,0.04216
1.9022e-07,0.00239,0.04217
1.90219e-07,0.00239,0.04217
1.9022e-07,0.00239,0.04217
1.90218e-07,0.00239,0.04217
1.90217e-07,0.00239,0.04217
1.90216e-07,0.0024,0.04217
1.90217e-07,0.0024,0.04217
1.9021499999999999e-07,0.0024,0.04219
1.90216e-07,0.0024,0.04218
1.9021499999999999e-07,0.0024,0.04218
1.90216e-07,0.0024,0.04218
1.9021499999999999e-07,0.0024,0.04218
1.9021399999999999e-07,0.0024,0.04218
1.9021399999999999e-07,0.0024,0.04218
1.90213e-07,0.0024,0.04219
1.9021199999999998e-07,0.0024,0.04219
1.90209e-07,0.0024,0.04219
1.9020799999999998e-07,0.0024,0.04219
1.9020699999999998e-07,0.00241,0.04219
1.9020399999999997e-07,0.00241,0.04221
1.90205e-07,0.00241,0.0422
1.90205e-07,0.00241,0.0422
1.90205e-07,0.00241,0.0422
1.9020399999999997e-07,0.00241,0.0422
1.90202e-07,0.00241,0.04221
1.90202e-07,0.00241,0.04221
1.90203e-07,0.00241,0.04221
1.902e-07,0.00241,0.04222
1.90198e-07,0.00241,0.04223
1.90197e-07,0.00241,0.04223
1.90194e-07,0.00241,0.04225
1.90194e-07,0.00241,0.04225
1.90194e-07,0.00241,0.04225
1.90192e-07,0.00241,0.04225
1.90192e-07,0.00241,0.04225
1.90194e-07,0.00241,0.04225
1.90192e-07,0.00241,0.04226
1.90193e-07,0.00241,0.04226
1.90193e-07,0.00241,0.04225
1.90192e-07,0.00241,0.04226
1.90192e-07,0.00241,0.04226
1.9018999999999998e-07,0.00241,0.04226
1.9018799999999998e-07,0.00242,0.04226
1.9018699999999998e-07,0.00242,0.04226
1.90185e-07,0.00242,0.04228
1.90186e-07,0.00242,0.04226
1.90185e-07,0.00242,0.04227
1.90186e-07,0.00242,0.04226
1.9018399999999998e-07,0.00242,0.04227
1.9018299999999998e-07,0.00242,0.04227
