event_id,canonical_row_6104,original_index,raw_event_start_index_1based,source_segment_row_1based,source_file,event_class_code,current_A,previous_current_A,next_current_A,voltage_V,voltage_as_input_allowed,temperature_C,h2_pressure,air_pressure,I_step_A,abs_I_step_A,qt_num_cum,bz_num_cum,time_0A_cum,time_25A_cum,time_90A_cum,time_120A_cum,time_160A_cum,time_195A_cum,time_270A_cum,time_370A_cum,i0,ih,R_ohm,deleted_3700_3900_flag,deletion_boundary_after_flag,valid_for_theta_alignment,model_input_01_h2_pressure,model_input_02_h2_pressure,model_input_03_o2_pressure,model_input_04_o2_pressure,model_input_05_stack_temperature,model_input_06_stack_temperature,model_input_07_o2_temperature,model_input_08_o2_temperature,model_input_09_h2_temperature,model_input_10_h2_temperature
LZW-E000050,50,50,86252,8,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.945,0.0,158.0,False,44.55,121.69999999999999,108.80000000000001,0.0,0.0,14.0,36.0,416.0,1138.0,7072.0,5956.0,5041.0,31895.0,10301.0,985.0,1.907e-07,0.002,0.0406,False,False,True,124.3,119.1,113.2,104.4,44.3,44.8,49.2,50.8,51.0,46.6
LZW-E000051,51,51,88888,9,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.03833333333336,175.0,False,20.5,118.75,110.75,159.9,159.9,15.0,36.0,445.0,1138.0,7072.0,5956.0,5041.0,31895.0,10301.0,985.0,1.907e-07,0.002,0.0406,False,False,True,121.1,116.4,114.5,107.0,18.9,22.1,21.4,23.5,23.5,22.8
LZW-E000052,52,52,88951,9,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.03833333333336,0.0,269.9516666666667,125.98333333333332,False,58.47333333333333,129.33666666666667,115.8575,109.1,109.1,15.0,37.0,445.0,1138.0,7072.0,5956.0,6005.0,31895.0,10301.0,985.0,1.907e-07,0.002,0.0406,False,False,True,132.47333333333333,126.2,123.065,108.65,57.27833333333333,59.66833333333333,51.68666666666668,57.90166666666666,49.73833333333333,55.50833333333333
LZW-E000053,53,53,89984,9,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9516666666667,160.03833333333336,194.96000000000004,120.0,False,72.325,138.48666666666668,123.55666666666667,-74.1,74.1,15.0,38.0,445.0,1138.0,7072.0,5956.0,6005.0,31895.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,140.67000000000002,136.30333333333334,131.05666666666667,116.05666666666669,70.33500000000001,74.315,69.72833333333332,73.33500000000001,63.74,69.49666666666666
LZW-E000054,54,54,92407,9,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.96000000000004,269.9516666666667,91.04,124.03333333333332,False,68.92833333333334,130.28666666666663,116.25583333333333,-103.9,103.9,15.0,39.0,445.0,1138.0,7072.0,5956.0,6005.0,32116.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,131.8733333333333,128.7,122.64166666666668,109.86999999999998,67.16,70.69666666666667,66.58833333333332,69.82666666666667,62.970000000000006,66.68
LZW-E000055,55,55,92658,9,论文代码/电堆数据/工况数据提取/data_mark.mat,2,91.04,194.96000000000004,194.94833333333332,131.0,False,58.266666666666666,121.47666666666669,110.06833333333336,104.0,104.0,15.0,40.0,445.0,1138.0,7938.0,5956.0,6005.0,32116.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,124.37333333333336,118.58,114.86333333333336,105.27333333333334,57.285,59.24833333333334,57.00333333333332,59.59166666666667,57.083333333333336,57.62166666666666
LZW-E000056,56,56,93576,9,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.94833333333332,91.04,24.935,123.0,False,68.4075,130.57333333333332,116.44916666666667,-170.1,170.1,15.0,41.0,445.0,1138.0,7938.0,5956.0,6005.0,37690.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,131.915,129.23166666666668,122.705,110.19333333333334,66.62333333333332,70.19166666666666,67.00833333333333,70.075,63.63333333333332,66.795
LZW-E000057,57,57,101018,9,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.935,194.94833333333332,0.0,140.0,False,45.54333333333334,121.145,109.69833333333335,-24.9,24.9,15.0,42.0,445.0,1283.0,7938.0,5956.0,6005.0,37690.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,123.88,118.41,114.26666666666668,105.13000000000002,45.226666666666674,45.86,50.22166666666666,51.87833333333333,52.07166666666667,47.96500000000001
LZW-E000058,58,58,101166,9,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.935,0.0,161.0,False,45.900000000000006,123.4,109.85,0.0,0.0,16.0,42.0,473.0,1283.0,7938.0,5956.0,6005.0,37690.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,126.1,120.7,114.3,105.4,45.7,46.1,48.7,50.2,51.1,47.1
LZW-E000059,59,59,105014,10,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.13500000000005,166.0,False,31.900000000000002,122.1,112.9,159.8,159.8,17.0,42.0,503.0,1283.0,7938.0,5956.0,6005.0,37690.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,124.7,119.5,117.8,108.0,31.1,32.7,39.2,41.0,43.0,37.1
LZW-E000060,60,60,105078,10,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.13500000000005,0.0,269.9566666666667,126.98333333333332,False,57.91833333333334,128.83166666666665,115.49083333333334,110.09999999999997,110.09999999999997,17.0,43.0,503.0,1283.0,7938.0,5956.0,6532.0,37690.0,12712.0,985.0,1.907e-07,0.002,0.0406,False,False,True,131.81333333333333,125.85,122.45166666666668,108.53,56.778333333333336,59.05833333333333,51.05666666666666,57.08833333333334,52.10166666666667,54.66666666666666
LZW-E000061,61,61,105664,10,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9566666666667,160.13500000000005,90.19166666666666,120.0,False,72.58,137.195,123.5075,-179.89999999999998,179.89999999999998,17.0,44.0,503.0,1283.0,7938.0,5956.0,6532.0,37690.0,13374.0,985.0,1.907e-07,0.002,0.0406,False,False,True,140.86666666666667,133.52333333333328,131.17166666666668,115.84333333333332,70.70833333333333,74.45166666666667,69.19500000000001,72.765,64.65,69.17833333333333
LZW-E000062,62,62,106354,10,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.19166666666666,269.9566666666667,119.95333333333336,130.86666666666667,False,59.55916666666666,121.26166666666666,109.57166666666669,29.90000000000001,29.90000000000001,17.0,45.0,503.0,1283.0,13013.0,5956.0,6532.0,37690.0,13374.0,985.0,1.907e-07,0.002,0.0406,False,False,True,124.17,118.35333333333332,114.82500000000002,104.31833333333336,58.63666666666666,60.48166666666666,57.62000000000001,60.12500000000001,58.72666666666666,58.31999999999999
LZW-E000063,63,63,111462,10,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.95333333333336,90.19166666666666,90.1,127.85,False,64.34833333333333,122.58333333333334,110.54083333333334,-30.0,30.0,17.0,46.0,503.0,1283.0,13013.0,11302.0,6532.0,37690.0,13374.0,985.0,1.907e-07,0.002,0.0406,False,False,True,125.07,120.09666666666668,115.865,105.21666666666668,63.275,65.42166666666667,62.86333333333332,65.30833333333335,62.493333333333325,63.03833333333332
LZW-E000064,64,64,116814,10,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.1,119.95333333333336,119.96333333333337,130.0,False,59.179166666666674,120.99416666666667,109.37,30.099999999999994,30.099999999999994,17.0,47.0,503.0,1283.0,20331.0,11302.0,6532.0,37690.0,13374.0,985.0,1.907e-07,0.002,0.0406,False,False,True,123.95666666666666,118.03166666666668,114.585,104.155,58.26,60.09833333333334,57.66833333333334,60.17166666666667,58.84,58.19333333333334
LZW-E000065,65,65,119071,10,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.96333333333337,90.1,24.936666666666664,127.01666666666668,False,64.45166666666667,122.06666666666668,110.22083333333333,-95.1,95.1,17.0,48.0,503.0,1283.0,20331.0,17781.0,6532.0,37690.0,13374.0,985.0,1.907e-07,0.002,0.0406,False,False,True,124.87000000000002,119.26333333333334,115.77166666666668,104.67,63.26500000000001,65.63833333333334,62.775000000000006,65.35666666666665,62.39333333333333,63.14500000000001
LZW-E000066,66,66,120215,10,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.936666666666664,119.96333333333337,0.0,139.33333333333334,False,46.04333333333332,120.29416666666667,108.95166666666668,-24.9,24.9,17.0,49.0,503.0,1455.0,20331.0,17781.0,6532.0,37690.0,13374.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,123.00333333333334,117.585,113.52666666666669,104.37666666666668,45.64499999999999,46.441666666666656,52.08500000000001,53.715,53.26166666666666,49.34166666666667
LZW-E000067,67,67,120390,10,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.936666666666664,0.0,160.0,False,46.15,122.69999999999999,108.95,0.0,0.0,18.0,49.0,532.0,1455.0,20331.0,17781.0,6532.0,37690.0,13374.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,125.3,120.1,113.5,104.4,45.9,46.4,50.1,51.6,52.0,48.0
LZW-E000068,68,68,123122,11,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.08833333333334,166.0,False,35.95,122.0,112.45,159.9,159.9,19.0,49.0,562.0,1455.0,20331.0,17781.0,6532.0,37690.0,13374.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,124.7,119.3,117.5,107.4,35.6,36.3,41.6,43.7,45.6,40.0
LZW-E000069,69,69,123186,11,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.08833333333334,0.0,269.96000000000004,126.96666666666668,False,57.8275,127.975,114.60499999999999,109.99999999999996,109.99999999999996,19.0,50.0,562.0,1455.0,20331.0,17781.0,6962.0,37690.0,13374.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,130.95999999999998,124.99,121.51666666666668,107.69333333333331,56.71,58.945,51.196666666666665,56.91,53.07833333333333,54.565000000000005
LZW-E000070,70,70,123670,11,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.96000000000004,160.08833333333334,91.06833333333334,119.93333333333334,False,73.475,137.27499999999998,123.63333333333333,-178.99999999999997,178.99999999999997,19.0,51.0,562.0,1455.0,20331.0,17781.0,6962.0,37690.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,141.12666666666664,133.42333333333332,131.75666666666666,115.50999999999998,71.68166666666667,75.26833333333333,68.96666666666667,72.99499999999999,66.06500000000001,69.67166666666667
LZW-E000071,71,71,124139,11,论文代码/电堆数据/工况数据提取/data_mark.mat,2,91.06833333333334,269.96000000000004,194.98,131.0,False,59.14083333333333,120.94500000000001,109.20750000000001,104.0,104.0,19.0,52.0,562.0,1455.0,21945.0,17781.0,6962.0,37690.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,123.92000000000002,117.97,114.61166666666668,103.80333333333334,58.20333333333333,60.07833333333333,57.51666666666666,60.03666666666666,58.48,58.16499999999999
LZW-E000072,72,72,125808,11,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.98,91.06833333333334,24.95333333333333,123.0,False,68.14500000000001,128.54000000000002,115.69500000000001,-169.9,169.9,19.0,53.0,562.0,1455.0,21945.0,17781.0,6962.0,42911.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,131.88333333333335,125.19666666666669,122.24333333333334,109.14666666666668,66.39333333333333,69.89666666666668,67.04166666666666,70.01833333333335,64.57666666666667,66.63666666666667
LZW-E000073,73,73,131044,11,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.95333333333333,194.98,0.0,140.0,False,45.574999999999996,119.85499999999999,108.72000000000003,-25.0,25.0,19.0,54.0,562.0,1632.0,21945.0,17781.0,6962.0,42911.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,122.57999999999998,117.13,113.1266666666667,104.31333333333336,45.11833333333333,46.03166666666666,53.236666666666665,54.71000000000001,54.27166666666666,49.31500000000001
LZW-E000074,74,74,131224,11,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.95333333333333,0.0,158.0,False,45.65,121.0,108.9,0.0,0.0,20.0,54.0,591.0,1632.0,21945.0,17781.0,6962.0,42911.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,123.7,118.3,113.4,104.4,45.3,46.0,51.1,52.3,52.8,48.0
LZW-E000075,75,75,131338,12,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.11666666666667,172.0,False,22.450000000000003,118.65,110.80000000000001,159.9,159.9,21.0,54.0,2867.0,1632.0,21945.0,17781.0,6962.0,42911.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,120.9,116.4,114.4,107.2,21.3,23.6,23.5,24.9,25.1,24.6
LZW-E000076,76,76,133649,12,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.11666666666667,0.0,195.0883333333333,125.0,False,58.322500000000005,128.5825,115.56333333333333,34.900000000000006,34.900000000000006,21.0,55.0,2867.0,1632.0,21945.0,17781.0,7822.0,42911.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,132.05166666666665,125.11333333333336,122.77333333333333,108.35333333333334,57.19333333333334,59.45166666666667,51.095,57.54666666666666,48.42833333333333,55.025
LZW-E000077,77,77,134532,12,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.0883333333333,160.11666666666667,269.95,123.0,False,68.88416666666666,128.075,115.95083333333335,75.09999999999997,75.09999999999997,21.0,56.0,2867.0,1632.0,21945.0,17781.0,7822.0,45412.0,13814.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,131.58,124.57,122.12500000000004,109.77666666666664,67.24833333333333,70.52,66.52166666666668,69.71833333333332,62.99000000000001,66.62166666666666
LZW-E000078,78,78,137072,12,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.95,195.0883333333333,90.09166666666668,119.51666666666668,False,72.32749999999999,136.63,123.35166666666669,-179.99999999999997,179.99999999999997,21.0,57.0,2867.0,1632.0,21945.0,17781.0,7822.0,45412.0,14027.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,140.49666666666664,132.76333333333335,131.0566666666667,115.64666666666666,70.51666666666667,74.13833333333332,69.19500000000001,72.85,63.653333333333336,69.04666666666667
LZW-E000079,79,79,137316,12,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.09166666666668,269.95,268.92833333333334,130.96666666666667,False,59.49083333333333,121.33916666666667,109.94250000000002,179.20000000000002,179.20000000000002,21.0,58.0,2867.0,1632.0,23057.0,17781.0,7822.0,45412.0,14027.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,124.44333333333334,118.235,114.91833333333336,104.96666666666668,58.54666666666667,60.43499999999999,57.24999999999999,59.87833333333333,57.42,58.211666666666666
LZW-E000080,80,80,138593,12,论文代码/电堆数据/工况数据提取/data_mark.mat,3,268.92833333333334,90.09166666666668,194.94333333333333,119.7,False,71.89416666666666,136.08583333333334,123.07083333333333,-74.10000000000002,74.10000000000002,21.0,59.0,2867.0,1632.0,23057.0,17781.0,7822.0,45412.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,139.95333333333335,132.21833333333333,130.61166666666665,115.53000000000002,69.99499999999999,73.79333333333334,69.77666666666667,73.28333333333333,63.708333333333336,69.35
LZW-E000081,81,81,139456,12,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.94333333333333,268.92833333333334,91.03166666666668,123.0,False,67.82333333333332,128.38583333333332,116.27,-104.1,104.1,21.0,60.0,2867.0,1632.0,23057.0,17781.0,7822.0,53028.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,131.86499999999998,124.9066666666667,122.58666666666667,109.95333333333332,66.15166666666667,69.49499999999998,66.72999999999999,69.775,63.825,66.31333333333332
LZW-E000082,82,82,144602,12,论文代码/电堆数据/工况数据提取/data_mark.mat,2,91.03166666666668,194.94333333333333,119.98999999999998,130.0,False,58.530833333333334,121.12083333333335,109.8575,29.0,29.0,21.0,61.0,2867.0,1632.0,25784.0,17781.0,7822.0,53028.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,124.15333333333334,118.08833333333337,114.68833333333332,105.02666666666669,57.59166666666667,59.470000000000006,57.32500000000002,59.86166666666667,58.148333333333326,57.87333333333334
LZW-E000083,83,83,146233,12,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.98999999999998,91.03166666666668,194.95666666666668,127.3,False,64.19166666666666,121.75833333333334,110.83749999999999,74.6,74.6,21.0,62.0,2867.0,1632.0,25784.0,20758.0,7822.0,53028.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,125.06666666666668,118.45,115.68833333333332,105.98666666666666,63.03833333333333,65.345,62.49666666666666,65.135,61.74333333333333,62.925
LZW-E000084,84,84,149280,12,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.95666666666668,119.98999999999998,90.955,122.11666666666666,False,68.96916666666667,128.30416666666667,116.36333333333334,-103.6,103.6,21.0,63.0,2867.0,1632.0,25784.0,20758.0,7822.0,62583.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,131.83499999999998,124.77333333333334,122.65666666666668,110.07,67.1,70.83833333333332,67.65,70.66000000000001,65.03500000000001,67.45166666666667
LZW-E000085,85,85,151236,12,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.955,194.95666666666668,24.951666666666664,130.0,False,59.266666666666666,121.11166666666668,109.8675,-65.9,65.9,21.0,64.0,2867.0,1632.0,31211.0,20758.0,7822.0,62583.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,124.14666666666668,118.07666666666668,114.72166666666666,105.01333333333334,58.35000000000001,60.18333333333333,57.66333333333333,60.16666666666668,58.828333333333326,58.236666666666665
LZW-E000086,86,86,153943,12,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.951666666666664,90.955,0.0,139.91666666666666,False,46.004999999999995,120.55333333333334,109.49583333333334,-25.0,25.0,21.0,65.0,2867.0,1787.0,31211.0,20758.0,7822.0,62583.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,123.37,117.73666666666666,113.86166666666666,105.13000000000002,45.673333333333325,46.33666666666667,50.68166666666668,52.251666666666665,52.67166666666667,48.495
LZW-E000087,87,87,154101,12,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.951666666666664,0.0,163.0,False,46.35,125.7,102.0,0.0,0.0,22.0,65.0,5155.0,1787.0,31211.0,20758.0,7822.0,62583.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,128.3,123.1,103.7,100.3,46.1,46.6,49.3,50.4,51.3,47.4
LZW-E000088,88,88,159904,13,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.11166666666668,166.0,False,34.95,122.5,112.85,159.9,159.9,23.0,65.0,5184.0,1787.0,31211.0,20758.0,7822.0,62583.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,125.1,119.9,117.9,107.8,34.5,35.4,40.4,42.1,43.7,39.3
LZW-E000089,89,89,159968,13,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.11166666666668,0.0,268.9516666666667,126.96666666666668,False,57.719166666666666,128.07583333333332,114.90416666666668,109.20000000000002,109.20000000000002,23.0,66.0,5184.0,1787.0,31211.0,20758.0,8280.0,62583.0,15089.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,131.145,125.00666666666666,121.82166666666669,107.98666666666668,56.586666666666666,58.851666666666674,51.135000000000005,56.91166666666667,52.54666666666667,54.52
LZW-E000090,90,90,160479,13,论文代码/电堆数据/工况数据提取/data_mark.mat,3,268.9516666666667,160.11166666666668,89.94666666666669,120.0,False,72.09416666666667,136.1375,122.95666666666668,-179.20000000000002,179.20000000000002,23.0,67.0,5184.0,1787.0,31211.0,20758.0,8280.0,62583.0,15753.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,140.11333333333332,132.16166666666666,130.71,115.20333333333336,70.23499999999999,73.95333333333335,69.42666666666666,72.76833333333335,64.89,68.82000000000001
LZW-E000091,91,91,161171,13,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.94666666666669,268.9516666666667,194.9366666666667,131.0,False,59.02333333333333,121.01333333333335,109.16333333333334,105.0,105.0,23.0,68.0,5184.0,1787.0,33654.0,20758.0,8280.0,62583.0,15753.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,124.07666666666664,117.95000000000005,114.44833333333334,103.87833333333334,58.17333333333333,59.873333333333335,57.55,60.06333333333334,58.56999999999999,58.13833333333334
LZW-E000092,92,92,163665,13,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.9366666666667,89.94666666666669,24.94,123.05,False,70.17583333333334,128.57333333333335,115.87416666666668,-170.0,170.0,23.0,69.0,5184.0,1787.0,33654.0,20758.0,8280.0,64346.0,15753.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,132.18333333333334,124.96333333333337,122.605,109.14333333333336,68.77666666666667,71.575,67.51666666666667,70.44,65.025,67.34
LZW-E000093,93,93,165443,13,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.94,194.9366666666667,0.0,140.31666666666666,False,46.11749999999999,119.64833333333334,108.64916666666667,-24.9,24.9,23.0,70.0,5184.0,1971.0,33654.0,20758.0,8280.0,64346.0,15753.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,122.41666666666669,116.88,112.98833333333332,104.31000000000002,45.67999999999999,46.55499999999999,53.59,55.02833333333333,54.33333333333334,50.025000000000006
LZW-E000094,94,94,165631,13,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.94,0.0,162.0,False,46.15,121.1,108.65,0.0,0.0,24.0,70.0,5212.0,1971.0,33654.0,20758.0,8280.0,64346.0,15753.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,123.5,118.7,112.7,104.6,45.9,46.4,51.5,52.6,52.5,48.5
LZW-E000095,95,95,167642,14,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,159.97500000000002,166.0,False,37.4,122.4,112.5,159.9,159.9,25.0,70.0,5242.0,1971.0,33654.0,20758.0,8280.0,64346.0,15753.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,125.3,119.5,117.6,107.4,37.0,37.8,43.6,45.8,48.0,42.0
LZW-E000096,96,96,167706,14,论文代码/电堆数据/工况数据提取/data_mark.mat,3,159.97500000000002,0.0,199.5,126.9,False,58.0325,126.87333333333333,114.05249999999998,34.79999999999998,34.79999999999998,25.0,71.0,5242.0,1971.0,33654.0,20758.0,8708.0,64346.0,15753.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,130.01333333333335,123.73333333333332,120.56833333333331,107.53666666666663,56.833333333333336,59.23166666666667,52.195,57.45333333333333,54.19166666666667,55.02833333333333
LZW-E000097,97,97,168151,14,论文代码/电堆数据/工况数据提取/data_mark.mat,3,199.5,159.97500000000002,269.93833333333333,123.0,False,60.1,127.75,115.15,74.80000000000001,74.80000000000001,25.0,72.0,5242.0,1971.0,33654.0,20758.0,8708.0,64347.0,15753.0,985.0,1.90699e-07,0.002,0.04061,False,False,True,131.2,124.3,122.1,108.2,59.0,61.2,53.9,59.2,55.4,56.7
LZW-E000098,98,98,168192,14,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.93833333333333,199.5,90.125,120.0,False,71.9875,136.32166666666666,123.09333333333335,-179.6,179.6,25.0,73.0,5242.0,1971.0,33654.0,20758.0,8708.0,64347.0,16797.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,140.29333333333335,132.35,130.78333333333333,115.40333333333336,69.86666666666666,74.10833333333333,70.53833333333334,74.05333333333333,66.87166666666667,69.97166666666665
LZW-E000099,99,99,169265,14,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.125,269.93833333333333,194.93,131.0,False,59.31916666666667,120.8825,109.0475,104.1,104.1,25.0,74.0,5242.0,1971.0,35004.0,20758.0,8708.0,64347.0,16797.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,124.02,117.745,114.34833333333331,103.74666666666668,58.36833333333333,60.27,57.69666666666667,60.14000000000001,58.76833333333333,58.275
LZW-E000100,100,100,170951,14,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.93,90.125,91.05666666666669,123.0,False,69.52666666666667,127.96833333333333,115.60666666666668,-103.1,103.1,25.0,75.0,5242.0,1971.0,35004.0,20758.0,8708.0,69775.0,16797.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,131.59333333333333,124.34333333333332,122.02666666666669,109.18666666666668,67.86833333333333,71.185,67.27166666666666,70.21333333333334,65.38833333333334,67.02166666666668
LZW-E000101,101,101,176518,14,论文代码/电堆数据/工况数据提取/data_mark.mat,2,91.05666666666669,194.93,119.93000000000002,130.18333333333334,False,59.153333333333336,120.83000000000001,109.44083333333336,29.0,29.0,25.0,76.0,5242.0,1971.0,38278.0,20758.0,8708.0,69775.0,16797.0,985.0,1.90699e-07,0.002,0.0406,False,False,True,123.93333333333337,117.72666666666666,114.63666666666668,104.24500000000002,58.20166666666668,60.105,57.60833333333333,60.09666666666667,58.88999999999999,58.20333333333334
